"Wavenumber (cm-1)",FT,FT,FT,UV-FT,UV-FT,UV-FT,UV,UV,UV,H,H,H,C,C,C,"Reference AF Paint","Reference AF Paint","Reference AF Paint"
2844,0.303,0.341,0.387,0.37100223337391,0.28322066678309,0.31137715601878,0.275,0.276,0.291,0.406,0.372,0.390,0.422,0.395,0.387,0.361,,
2846,0.337,0.377,0.423,0.41344352487667,0.32119326566748,0.35220719370818,0.308,0.308,0.334,0.439,0.414,0.433,0.458,0.419,0.426,0.387,,
2848,0.373,0.415,0.461,0.46238693235615,0.36151025076038,0.39530336785940,0.339,0.339,0.378,0.479,0.454,0.476,0.499,0.450,0.464,0.415,,
2850,0.404,0.449,0.489,0.50206565471632,0.39399969935769,0.43042327843661,0.366,0.365,0.422,0.511,0.489,0.510,0.536,0.479,0.500,0.436,,
2852,0.426,0.472,0.512,0.53270694966027,0.41805474326652,0.46013041341141,0.395,0.389,0.463,0.527,0.513,0.531,0.560,0.501,0.521,0.453,,
2854,0.442,0.492,0.524,0.55501665363335,0.43846355343876,0.48678818302980,0.411,0.405,0.482,0.539,0.523,0.540,0.567,0.501,0.528,0.467,,
2856,0.449,0.503,0.528,0.56506162466484,0.44775377406112,0.50025022111750,0.414,0.409,0.486,0.547,0.535,0.544,0.571,0.502,0.531,0.471,,
2858,0.448,0.500,0.530,0.55944044463345,0.44909644259921,0.49773677117330,0.411,0.409,0.479,0.548,0.540,0.540,0.567,0.497,0.526,0.463,,
2860,0.444,0.493,0.525,0.54659910098758,0.44127901984595,0.48566517347859,0.412,0.408,0.471,0.539,0.531,0.533,0.564,0.493,0.524,0.458,,
2862,0.438,0.484,0.520,0.52963067955702,0.43466764153065,0.47280736835370,0.406,0.406,0.457,0.530,0.520,0.522,0.563,0.483,0.520,0.457,,
2864,0.434,0.474,0.519,0.51390089395292,0.42758197749413,0.46399273397924,0.393,0.400,0.444,0.531,0.515,0.514,0.560,0.482,0.519,0.465,,
2866,0.431,0.469,0.517,0.50101005917991,0.42241557031719,0.45783690359063,0.388,0.395,0.432,0.528,0.510,0.506,0.550,0.478,0.511,0.456,,
2868,0.426,0.466,0.512,0.49099196688402,0.42068053620828,0.45376055092729,0.383,0.391,0.423,0.523,0.506,0.497,0.543,0.487,0.502,0.443,,
2870,0.420,0.455,0.502,0.47716445301694,0.40974192119394,0.44454992097203,0.376,0.382,0.409,0.514,0.497,0.491,0.534,0.484,0.489,0.434,,
2872,0.409,0.446,0.487,0.46903172884577,0.40184631949560,0.43473243049379,0.361,0.375,0.400,0.503,0.483,0.479,0.521,0.478,0.476,0.421,,
2874,0.396,0.431,0.469,0.45802161764783,0.39048812571075,0.42026405456318,0.354,0.368,0.387,0.484,0.463,0.460,0.498,0.464,0.456,0.423,,
2876,0.378,0.412,0.455,0.43955585572431,0.37486470170655,0.40142974034874,0.348,0.363,0.376,0.473,0.445,0.450,0.484,0.452,0.438,0.406,,
2878,0.365,0.397,0.444,0.42416938653777,0.36487016717013,0.39046561875513,0.336,0.351,0.366,0.459,0.432,0.437,0.472,0.443,0.426,0.392,,
2880,0.359,0.387,0.441,0.41431653137768,0.35850870249933,0.38332640980280,0.327,0.343,0.361,0.450,0.425,0.425,0.464,0.439,0.418,0.391,,
2882,0.360,0.391,0.440,0.41822750073486,0.36070908765916,0.38293487477087,0.321,0.341,0.360,0.452,0.423,0.427,0.464,0.438,0.415,0.398,,
2884,0.370,0.405,0.444,0.42453874839061,0.36663962781228,0.39055547974833,0.320,0.346,0.368,0.460,0.429,0.431,0.472,0.440,0.426,0.403,,
2886,0.377,0.409,0.449,0.42625146725692,0.37416667965682,0.39694862171383,0.328,0.355,0.376,0.467,0.439,0.439,0.482,0.444,0.435,0.401,,
2888,0.378,0.408,0.460,0.43319120803152,0.38050269351973,0.40286710783003,0.338,0.361,0.384,0.477,0.447,0.448,0.492,0.446,0.444,0.403,,
2890,0.385,0.419,0.471,0.44364830336979,0.38953416629618,0.41808586781044,0.341,0.364,0.391,0.485,0.452,0.455,0.504,0.447,0.447,0.406,,
2892,0.394,0.433,0.480,0.45585331164007,0.40353990711008,0.43150988432874,0.342,0.376,0.404,0.494,0.463,0.468,0.519,0.451,0.451,0.411,,
2894,0.407,0.449,0.485,0.47515534236853,0.42082009927568,0.44395220797500,0.350,0.384,0.422,0.511,0.482,0.482,0.533,0.462,0.470,0.420,,
2896,0.428,0.467,0.500,0.50006028776650,0.44128024675672,0.46381397778122,0.362,0.393,0.429,0.528,0.499,0.498,0.545,0.475,0.488,0.430,,
2898,0.448,0.487,0.518,0.51858838793779,0.46120013008598,0.48315196271653,0.381,0.409,0.443,0.538,0.511,0.512,0.559,0.479,0.502,0.438,,
2900,0.463,0.504,0.539,0.53747726159245,0.48143783348936,0.49648470696837,0.394,0.425,0.467,0.558,0.531,0.535,0.583,0.477,0.519,0.449,,
2902,0.490,0.527,0.561,0.56239366159709,0.51218888910399,0.52545401941050,0.406,0.451,0.498,0.579,0.554,0.560,0.611,0.496,0.537,0.460,,
2904,0.517,0.554,0.583,0.58948020993805,0.54187646273787,0.55541378341456,0.422,0.470,0.523,0.601,0.579,0.581,0.632,0.519,0.559,0.474,,
2906,0.542,0.585,0.617,0.61764712045588,0.57528821056590,0.58635758081220,0.437,0.488,0.549,0.630,0.606,0.612,0.654,0.532,0.589,0.477,,
2908,0.568,0.620,0.641,0.64774602953035,0.61081216149813,0.61641889372423,0.464,0.518,0.590,0.659,0.637,0.648,0.690,0.543,0.619,0.492,,
2910,0.599,0.656,0.672,0.68148697284959,0.65038267152693,0.65083348994659,0.493,0.549,0.632,0.695,0.666,0.686,0.734,0.557,0.662,0.517,,
2912,0.642,0.699,0.711,0.72188485896199,0.69814480959806,0.69760459567888,0.520,0.589,0.683,0.730,0.705,0.721,0.766,0.574,0.703,0.553,,
2914,0.692,0.749,0.749,0.76611396292995,0.74232309875937,0.75094561261950,0.556,0.627,0.738,0.769,0.752,0.758,0.798,0.586,0.744,0.589,,
2916,0.742,0.801,0.805,0.81556708882030,0.79389535547870,0.80203326733693,0.589,0.667,0.787,0.823,0.801,0.809,0.845,0.611,0.789,0.617,,
2918,0.779,0.837,0.859,0.85000819689746,0.82812919994886,0.83250608084681,0.631,0.708,0.842,0.867,0.855,0.863,0.891,0.638,0.833,0.640,,
2920,0.833,0.899,0.927,0.90272401416538,0.88135854247672,0.88275691231856,0.651,0.740,0.880,0.907,0.914,0.905,0.931,0.660,0.872,0.664,,
2922,0.887,0.960,0.977,0.95960946718696,0.94632651902559,0.94428116338060,0.679,0.775,0.916,0.956,0.956,0.954,0.964,0.677,0.922,0.677,,
2924,0.910,0.988,0.996,0.98976203026830,0.97943558162114,0.98009299083647,0.711,0.810,0.970,0.995,0.988,0.990,0.992,0.696,0.961,0.695,,
2926,0.919,0.998,1.000,1.00000000000000,0.99909131130314,0.99654426919891,0.732,0.835,1.000,1.000,0.999,1.000,1.000,0.686,0.961,0.705,,
2928,0.919,0.996,0.995,0.99581854504897,1.00000000000000,0.99919003188252,0.715,0.822,0.972,0.999,1.000,1.000,0.994,0.689,0.953,0.699,,
2930,0.920,1.000,0.962,0.99949722037656,0.99920191693606,1.00000000000000,0.721,0.820,0.958,0.983,0.982,0.981,0.976,0.676,0.926,0.685,,
2932,0.889,0.968,0.940,0.96821195202346,0.96201809949681,0.97432108395819,0.692,0.776,0.904,0.971,0.964,0.963,0.968,0.662,0.908,0.670,,
2934,0.834,0.906,0.924,0.91629773209661,0.90338930256444,0.92445580427070,0.655,0.746,0.863,0.948,0.946,0.955,0.954,0.655,0.887,0.650,,
2936,0.815,0.876,0.895,0.89622225331004,0.88953340691628,0.90243330988025,0.612,0.711,0.815,0.916,0.910,0.928,0.922,0.647,0.848,0.635,,
2938,0.788,0.847,0.871,0.85673246953651,0.85641917829304,0.86688148004883,0.605,0.707,0.803,0.872,0.866,0.883,0.887,0.615,0.799,0.604,,
2940,0.758,0.818,0.834,0.82931639307067,0.82371550679280,0.84719579535331,0.594,0.682,0.773,0.846,0.825,0.860,0.865,0.603,0.764,0.594,,
2942,0.737,0.797,0.803,0.81181145784112,0.81261758483379,0.82675092908795,0.571,0.657,0.742,0.819,0.782,0.832,0.831,0.585,0.723,0.567,,
2944,0.709,0.767,0.764,0.77489680130005,0.78413142791564,0.78882067765246,0.559,0.650,0.728,0.793,0.738,0.794,0.786,0.568,0.692,0.536,,
2946,0.677,0.726,0.733,0.74347940313504,0.74601365584549,0.75191376690305,0.560,0.640,0.715,0.784,0.709,0.777,0.771,0.550,0.674,0.520,,
2948,0.657,0.694,0.694,0.70401953321115,0.71589335752542,0.72525266474812,0.524,0.613,0.683,0.761,0.691,0.761,0.752,0.549,0.654,0.518,,
2950,0.638,0.677,0.664,0.67069360434918,0.69264810836746,0.70157714561603,0.509,0.602,0.665,0.745,0.685,0.752,0.749,0.540,0.633,0.512,,
2952,0.610,0.647,0.659,0.63866445740102,0.66161720754927,0.67112123666217,0.488,0.581,0.643,0.714,0.678,0.741,0.734,0.527,0.611,0.478,,
2954,0.589,0.621,0.660,0.61123377195339,0.63591404172997,0.64743036751589,0.465,0.544,0.602,0.694,0.660,0.725,0.731,0.514,0.597,0.499,,
2956,0.579,0.617,0.647,0.61665447727677,0.62086161476682,0.63341335708814,0.439,0.519,0.566,0.683,0.631,0.710,0.721,0.499,0.582,0.514,,
2958,0.576,0.605,0.624,0.58460386970334,0.60739033257132,0.62215938832655,0.447,0.505,0.560,0.684,0.599,0.697,0.713,0.477,0.554,0.469,,
2960,0.546,0.574,0.599,0.56273194723013,0.58220096529455,0.59612433493944,0.439,0.508,0.560,0.679,0.592,0.686,0.689,0.508,0.551,0.430,,
2962,0.515,0.545,0.577,0.53175470330650,0.56622698341274,0.57196174057283,0.415,0.490,0.519,0.654,0.578,0.667,0.662,0.493,0.534,0.397,,
2964,0.494,0.523,0.548,0.50639636712611,0.53877724298810,0.55106597393023,0.402,0.468,0.483,0.633,0.555,0.648,0.625,0.476,0.490,0.388,,
2966,0.469,0.505,0.504,0.48571502772910,0.50460801949626,0.50174383005048,0.396,0.446,0.456,0.591,0.501,0.575,0.571,0.441,0.436,0.354,,
2968,0.442,0.477,0.468,0.46210772652051,0.48143150049431,0.47329232434652,0.335,0.403,0.403,0.549,0.438,0.522,0.527,0.413,0.393,0.352,,
2970,0.391,0.437,0.443,0.40343660926067,0.43169461281706,0.44940653362249,0.284,0.343,0.346,0.549,0.424,0.528,0.534,0.371,0.378,0.344,,
2972,0.373,0.431,0.419,0.38434468205691,0.41709341427970,0.42873689262529,0.249,0.305,0.308,0.539,0.399,0.490,0.530,0.388,0.361,0.297,,
2974,0.368,0.395,0.382,0.36870063282766,0.40487794848074,0.39369207355655,0.250,0.280,0.279,0.466,0.341,0.431,0.479,0.319,0.317,0.276,,
2976,0.351,0.362,0.364,0.35513864804081,0.36701249152137,0.33830381229903,0.274,0.275,0.285,0.399,0.254,0.408,0.417,0.313,0.281,0.267,,
2978,0.321,0.315,0.318,0.31249689483399,0.33011940139312,0.29822379645119,0.244,0.271,0.264,0.380,0.226,0.377,0.353,0.299,0.260,0.269,,
2980,0.280,0.256,0.269,0.25631505877089,0.28144976744608,0.27582155144218,0.210,0.227,0.218,0.428,0.220,0.345,0.303,0.283,0.243,0.246,,
2982,0.245,0.210,0.230,0.23411221272203,0.25650152862631,0.23955821860812,0.148,0.191,0.196,0.394,0.206,0.317,0.286,0.192,0.205,0.228,,
2984,0.226,0.202,0.201,0.20136720226796,0.23023332811807,0.21524193890868,0.137,0.170,0.136,0.414,0.233,0.291,0.298,0.200,0.168,0.202,,
2986,0.201,0.180,0.153,0.17374895262067,0.21342819037166,0.14653658925707,0.120,0.129,0.086,0.371,0.188,0.223,0.262,0.239,0.145,0.171,,
2988,0.151,0.144,0.168,0.16366437311326,0.21417824977443,0.14174748498809,0.096,0.100,0.081,0.258,0.103,0.180,0.168,0.310,0.133,0.180,,
2990,0.105,0.075,0.134,0.13684832744584,0.14870243279597,0.08471123665896,0.136,0.059,0.080,0.228,0.037,0.136,0.081,0.231,0.071,0.137,,
2992,0.049,0.013,0.060,0.04196951978473,0.06375559800878,0.04602109378297,0.172,0.029,0.027,0.151,0.061,0.047,0.083,0.090,0.104,0.131,,
2994,0.050,0.115,0.090,0.00000000000000,0.02641000095279,0.00000000000000,0.171,0.000,0.027,0.054,0.000,0.005,0.051,0.000,-1.850e-017,0.110,,
2996,0.036,0.051,0.063,0.06680700613074,0.00000000000000,0.00077376960610,0.160,0.001,0.033,0.054,0.076,0.030,0.097,0.352,0.092,0.181,,
2998,0.054,0.058,0.000,0.00551753044870,0.00677952190752,0.02311704787774,0.000,0.024,0.000,0.000,0.002,0.000,0.000,0.301,0.018,0.192,,
