"Wavenumber (cm-1)",FT,FT,FT,UV-FT,UV-FT,UV-FT,UV,UV,UV,H,H,H,C,C,C,"Reference AF Paint","Reference AF Paint","Reference AF Paint"
955,0.06094311061312,0.05421767213368,0.05879139322644,0.40232885675974,0.21350986964701,0.20932637866617,0.35958194511662,0.21021335517810,0.34546837886082,0.07285357160290,0.09546564597313,0.03712833046398,0.04087384123150,0.07854389054672,0.05158802770301,0.195,,
957,0.05953985421307,0.05432322477339,0.05852791912206,0.41270964377745,0.21387652269385,0.20564208707263,0.35300263862578,0.22293601906754,0.35153325187100,0.07392469271345,0.10153609915975,0.03695604238015,0.04043506504852,0.07866321682769,0.05261452711389,0.182,,
959,0.06216323986404,0.05810697349305,0.06051403325888,0.42992847447180,0.22550295102908,0.21337424188770,0.35310477129121,0.23759537962152,0.35441830286156,0.07853249241992,0.10422890289378,0.04010259195224,0.04406005796427,0.08233105160628,0.05241838893241,0.189,,
961,0.06438170681101,0.06126722023214,0.06132429189568,0.44809601696710,0.24339396971491,0.22540425165431,0.35551698445163,0.25626281519215,0.35644503259210,0.08284670429214,0.10810749576984,0.04367913484766,0.04676242512472,0.08732400298334,0.05697177991877,0.207,,
963,0.06772214026039,0.06418054577181,0.06431101454129,0.46678406919626,0.25696546038531,0.23099762228020,0.34633185534013,0.27172492229349,0.36197183789715,0.08621131705773,0.11425332583993,0.04420510538213,0.04962494653223,0.08945682149461,0.05619275611751,0.207,,
965,0.06981827619284,0.06643035785653,0.06753580818946,0.49667649804508,0.26753464241834,0.23152673885440,0.34115012141592,0.29385261240793,0.36764040706994,0.09175864512936,0.11658890347897,0.04595885133074,0.05368234416137,0.09650006568429,0.05784335603921,0.203,,
967,0.07448492602583,0.06962147838045,0.06981511186210,0.52530513553806,0.27755584039093,0.23934126351151,0.33546861386422,0.31982894726413,0.37687635692532,0.09875603859851,0.12342349549262,0.05065746487761,0.05847959195960,0.10291583337630,0.06208707729295,0.210,,
969,0.07674959714762,0.07152853856442,0.07228106434169,0.54479748721571,0.29285867458882,0.25254250671338,0.33196726215403,0.34752963772819,0.38777137575037,0.10240490887014,0.12880400698101,0.05409333565422,0.06054546868232,0.10812296989971,0.06111862308353,0.240,,
971,0.07831287756316,0.07396425120264,0.07388355863653,0.56708870382093,0.30655180556782,0.25864940328778,0.33013173332907,0.37980933851935,0.39782310889489,0.10448276117550,0.13251169795283,0.05534863118246,0.06169636072100,0.11299507981765,0.06298794046234,0.238,,
973,0.08188855814310,0.07621054863256,0.07779331998798,0.57990680665730,0.30735822610919,0.26481303986333,0.32716416379380,0.41488709600221,0.40903333032207,0.11001286313218,0.13913582805592,0.05859406160833,0.06474532148058,0.12052272290413,0.06288658936971,0.231,,
975,0.08317318847489,0.07825470629062,0.08159258366064,0.59570723626489,0.30815488207453,0.27161611769743,0.32608977871359,0.45751265094544,0.42410178546061,0.11623671221109,0.14081305286694,0.06062900362769,0.06836433056304,0.12944117345470,0.06350299815482,0.228,,
977,0.08543990003009,0.08283713137587,0.08523302023950,0.61641689257653,0.30713041618294,0.28205160464836,0.32027066946982,0.48954740629137,0.43988015657027,0.11974128133817,0.14554483607536,0.06236770249424,0.07119344325600,0.13466459961126,0.06621534306534,0.232,,
979,0.08938543050567,0.08489043833705,0.08870757783833,0.63351535425847,0.30354240847573,0.28446001823303,0.31777590409192,0.52750095147163,0.45037792758710,0.11966858257389,0.14983361120520,0.06418066647324,0.07206438231097,0.13759825980848,0.06372042473141,0.244,,
981,0.08954298307784,0.08508702552985,0.09204589440077,0.64566066847737,0.30105263554887,0.29318354284417,0.32114979759650,0.55932366102166,0.46083792676601,0.12269635403501,0.15202407128954,0.06522684220184,0.07142019904923,0.14608992126261,0.06511084644958,0.247,,
983,0.08958531837330,0.08722331384738,0.09593475820977,0.65384336745540,0.30353056602824,0.29800734598404,0.32493025676335,0.58552286153799,0.47359641089856,0.12487011880841,0.15778419055006,0.06568943606346,0.07259728359661,0.15113753761797,0.06567618766078,0.256,,
985,0.09244637382227,0.08693360488404,0.09963658511094,0.65541167041374,0.31317056832041,0.30870586440818,0.33095540403979,0.61394230569153,0.48819333778915,0.12408558059424,0.16484004184517,0.06452965798846,0.07249696117646,0.15416099349336,0.06384332460237,0.259,,
987,0.09463372562079,0.08662062580126,0.10296277569515,0.65885049288682,0.31646749684665,0.31991324564108,0.33981226888381,0.63902540655337,0.50454348891040,0.12499262707111,0.17330012964141,0.06384360522346,0.07131400027721,0.15856613864859,0.06644384827714,0.265,,
989,0.09850538867646,0.09077650532438,0.10859645227145,0.67464592225851,0.31715781113131,0.33273356385182,0.35251527784284,0.65969468438583,0.52144464940456,0.13072471225966,0.18199622188220,0.06404348469759,0.07417325012251,0.16578018368296,0.06738423379079,0.272,,
991,0.10216362036956,0.09498833044735,0.11456174199799,0.68914130756963,0.34216380214736,0.34484606958392,0.36879977244825,0.68072827545112,0.54096751739877,0.13685980689943,0.19111249933199,0.06419833720410,0.07939861339934,0.17245524083429,0.06938211644287,0.280,,
993,0.10571882576046,0.09933671327127,0.12223124578031,0.69589107393752,0.34489726647681,0.35730056085294,0.37996084244870,0.69554953361899,0.56092697992503,0.13993740194733,0.20497123233914,0.06360283766019,0.08294071576439,0.17442725132790,0.07348148649546,0.281,,
