# SPCal Export 1.2.4
# Date,Mon Jun 24 22:13:16 2024
# File,C:\Users\Public\Documents\PerkinElmer Syngistix\ICPMS\Nano\RawData\Guadalupe RawData\2024-05-28_Cu_AF_paint\4-10_2.csv
# Acquisition events,499999
#
# Options and inputs,Cu,
# Density,8.92,g/cm3
# Dwelltime,0.1,ms
# Efficiency,0.0041561106,
# Mass fraction,1,
# Molar mass,63.546,g/mol
# Response,2.412,counts/(μg/L)
# Time,49.9999,s
# Uptake,0.212,ml/min
#
# Limit method,Poisson (alpha=0.001)
#
# Detection results,Cu,
# Particle number,1753
# Number error,41.868843
# Number concentration,2.3874873e+09,#/L
# Mass concentration,0.21450778,μg/L
#
# Background,8.3228073,counts
#,10.275436,nm
# Background error,3.9424829,counts
# Ionic background,3.4505835,μg/L
#
# Mean,Cu,
#,147.57323,counts
#,8.984667e-11,μg
#,25.133981,nm
#,8.014323e-16,m³
# Median,Cu,
#,101.84182,counts
#,6.2004121e-11,μg
#,23.6784,nm
#,5.5307676e-16,m³
# Limits of detection,Cu,
#,19.141668,counts
#,1.1653978e-11,μg
#,13.563452,nm
#,1.0395348e-16,m³
#
# Peak composition,count,Cu,,error
# Raw detection data
Time,Cu,,Cu,,Cu,,Cu,,cluster idx,cluster idx,cluster idx
s,counts,μg,nm,m³,signal,mass,size
26.54585,102.27517,6.2267957e-11,23.711938,5.5543017e-16,1,1,1
26.6362,109.13351,6.6443507e-11,24.230536,5.9267608e-16,1,1,1
26.66205,75.275116,4.5829576e-11,21.408889,4.0879982e-16,1,1,1
26.6703,109.85017,6.6879829e-11,24.28346,5.9656808e-16,1,1,1
26.6912,52.850086,3.2176597e-11,19.027959,2.8701524e-16,1,1,1
26.7131,139.98358,8.5225883e-11,26.327079,7.6021487e-16,1,1,1
26.7255,53.850082,3.2785422e-11,19.147222,2.9244596e-16,1,1,1
26.73255,53.70842,3.2699174e-11,19.130417,2.9167663e-16,1,1,1
26.744,115.26685,7.0177649e-11,24.676209,6.2598463e-16,1,1,1
26.7492,97.416832,5.9310066e-11,23.330371,5.2904579e-16,1,1,1
26.7839,166.13364,1.0114676e-10,27.873799,9.022291e-16,1,1,1
26.82685,68.991783,4.2004109e-11,20.795822,3.7467665e-16,1,1,1
26.84175,59.708427,3.6352145e-11,19.817804,3.2426113e-16,1,1,1
26.9034,85.133469,5.1831614e-11,22.305421,4.62338e-16,1,1,1
26.94455,469.99362,2.8614514e-10,39.42221,2.5524146e-15,1,1,1
26.94685,80.275139,4.8873729e-11,21.872781,4.3595366e-16,1,1,1
26.95055,65.275101,3.974129e-11,20.415475,3.544923e-16,1,1,1
26.97745,213.84209,1.3019299e-10,30.32085,1.1613214e-15,1,1,1
26.9808,157.41695,9.5839798e-11,27.377522,8.54891e-16,1,1,1
27.0235,34.283386,2.0872675e-11,16.471692,1.8618426e-16,1,1,1
27.03315,57.99176,3.530699e-11,19.626028,3.1493835e-16,1,1,1
27.05055,122.99191,7.4880884e-11,25.215592,6.6793748e-16,1,1,1
27.11575,112.69185,6.860992e-11,24.491073,6.1200048e-16,1,1,1
27.12445,226.55882,1.3793529e-10,30.910353,1.2303828e-15,1,1,1
27.12765,120.84187,7.357188e-11,25.067795,6.5626117e-16,1,1,1
27.17285,88.841805,5.4089352e-11,22.624697,4.8247702e-16,1,1,1
27.1863,46.850075,2.8523623e-11,18.278774,2.5443072e-16,1,1,1
27.26685,324.27597,1.9742819e-10,34.834953,1.7610595e-15,1,1,1
27.2887,76.850121,4.6788482e-11,21.557174,4.1735326e-16,1,1,1
27.32025,439.27664,2.6744379e-10,38.543961,2.3855986e-15,1,1,1
27.35025,71.70845,4.3658091e-11,21.065273,3.8943017e-16,1,1,1
27.37765,293.84225,1.7889931e-10,33.709196,1.5957818e-15,1,1,1
27.4065,47.566742,2.895995e-11,18.371507,2.5832276e-16,1,1,1
27.41155,85.558472,5.2090368e-11,22.342477,4.6464608e-16,1,1,1
27.4351,48.850082,2.9741284e-11,18.535263,2.6529225e-16,1,1,1
27.4642,81.700142,4.974131e-11,22.001447,4.4369248e-16,1,1,1
27.4818,420.41794,2.5596209e-10,37.984294,2.2831818e-15,1,1,1
27.49945,64.275108,3.9132467e-11,20.310686,3.490616e-16,1,1,1
27.5056,97.133484,5.9137556e-11,23.307729,5.27507e-16,1,1,1
27.5216,77.850136,4.7397319e-11,21.650276,4.2278409e-16,1,1,1
27.5251,80.850121,4.9223793e-11,21.924879,4.3907624e-16,1,1,1
27.5534,64.133446,3.9046219e-11,20.295753,3.4829227e-16,1,1,1
27.58785,482.67636,2.9386674e-10,39.773669,2.6212913e-15,1,1,1
27.6586,65.566765,3.9918863e-11,20.445837,3.5607626e-16,1,1,1
27.7103,116.13352,7.0705306e-11,24.737901,6.3069133e-16,1,1,1
27.7114,60.850098,3.7047225e-11,19.943317,3.3046125e-16,1,1,1
27.7139,177.13373,1.0784392e-10,28.475896,9.6196778e-16,1,1,1
27.71505,103.99182,6.3313102e-11,23.843868,5.6475287e-16,1,1,1
27.73565,148.99194,9.0710423e-11,26.880122,8.0913697e-16,1,1,1
27.82545,167.27531,1.0184185e-10,27.937503,9.0842926e-16,1,1,1
27.8325,117.41687,7.1486643e-11,24.82869,6.3766086e-16,1,1,1
27.88155,111.5585,6.7919907e-11,24.408694,6.0584557e-16,1,1,1
27.89115,40.708405,2.4784404e-11,17.44235,2.2107689e-16,1,1,1
27.968,61.133438,3.7219731e-11,19.974224,3.32e-16,1,1,1
28.0034,50.850082,3.0958939e-11,18.784841,2.7615374e-16,1,1,1
28.005,42.850075,2.6088313e-11,17.743018,2.3270775e-16,1,1,1
28.01115,80.275124,4.8873719e-11,21.872779,4.3595358e-16,1,1,1
28.05705,400.99316,2.4413575e-10,37.390043,2.1776909e-15,1,1,1
28.0581,63.416771,3.8609887e-11,20.21987,3.4440019e-16,1,1,1
28.12785,59.991768,3.652465e-11,19.849102,3.2579988e-16,1,1,1
28.1356,76.133446,4.6352151e-11,21.489953,4.1346119e-16,1,1,1
28.1661,114.13354,6.9487659e-11,24.59507,6.1982992e-16,1,1,1
28.23495,113.55851,6.9137567e-11,24.553696,6.167071e-16,1,1,1
28.2358,43.566734,2.6524635e-11,17.841388,2.3659974e-16,1,1,1
28.24015,172.55865,1.0505849e-10,28.228593,9.3712173e-16,1,1,1
28.3147,101.85017,6.2009208e-11,23.679048,5.5312213e-16,1,1,1
28.3195,39.850067,2.4261825e-11,17.318888,2.1641548e-16,1,1,1
28.3976,323.85104,1.9716949e-10,34.819731,1.7587518e-15,1,1,1
28.4224,163.70027,9.9665261e-11,27.73704,8.8901412e-16,1,1,1
28.47045,214.12544,1.303655e-10,30.334236,1.1628603e-15,1,1,1
28.5044,62.850098,3.8264881e-11,20.159463,3.4132274e-16,1,1,1
28.52055,26.708385,1.6260805e-11,15.156288,1.4504638e-16,1,1,1
28.58455,433.99335,2.6422717e-10,38.388812,2.3569064e-15,1,1,1
28.6219,92.416809,5.6265914e-11,22.924188,5.0189195e-16,1,1,1
28.64695,156.55861,9.5317219e-11,27.327671,8.5022959e-16,1,1,1
28.7032,157.85031,9.6103643e-11,27.402622,8.5724449e-16,1,1,1
28.7117,89.850143,5.4703257e-11,22.70997,4.8795305e-16,1,1,1
28.73165,388.55939,2.3656572e-10,36.999522,2.1101662e-15,1,1,1
28.79645,108.97519,6.6347114e-11,24.218813,5.9181626e-16,1,1,1
28.826,566.41876,3.4485143e-10,41.95234,3.0760748e-15,1,1,1
28.84155,119.99188,7.3054382e-11,25.008881,6.5164509e-16,1,1,1
28.8611,109.13351,6.6443507e-11,24.230536,5.9267608e-16,1,1,1
28.88205,86.558479,5.26992e-11,22.429186,4.7007687e-16,1,1,1
28.9188,125.98354,7.6702267e-11,25.418402,6.8418422e-16,1,1,1
28.9587,45.850071,2.7914793e-11,18.147786,2.4899996e-16,1,1,1
28.9889,78.133446,4.7569806e-11,21.676507,4.2432267e-16,1,1,1
29.03465,68.275116,4.1567782e-11,20.723565,3.7078462e-16,1,1,1
29.09505,141.84192,8.635729e-11,26.443068,7.7030703e-16,1,1,1
29.11505,213.27544,1.2984799e-10,30.294044,1.1582441e-15,1,1,1
29.1219,108.85016,6.6270992e-11,24.209547,5.9113725e-16,1,1,1
29.1342,54.850082,3.339425e-11,19.265017,2.9787671e-16,1,1,1
29.1414,87.416809,5.3221775e-11,22.50308,4.7473823e-16,1,1,1
29.1512,73.850113,4.4961995e-11,21.272933,4.0106099e-16,1,1,1
29.156,37.566723,2.2871662e-11,16.981579,2.0401522e-16,1,1,1
29.1638,148.98357,9.0705323e-11,26.879618,8.0909148e-16,1,1,1
29.1827,55.56675,3.3830577e-11,19.34856,3.0176874e-16,1,1,1
29.18615,144.27528,8.783879e-11,26.593426,7.8352201e-16,1,1,1
29.18885,65.991776,4.0177621e-11,20.489919,3.5838438e-16,1,1,1
29.1975,62.416782,3.8001066e-11,20.113027,3.3896951e-16,1,1,1
29.22945,113.99186,6.9401402e-11,24.584889,6.1906051e-16,1,1,1
29.24515,149.55864,9.1055443e-11,26.914159,8.1221455e-16,1,1,1
29.32485,117.27519,7.1400386e-11,24.8187,6.3689144e-16,1,1,1
29.3506,98.133492,5.9746388e-11,23.387442,5.3293778e-16,1,1,1
29.3673,56.85009,3.461191e-11,19.496382,3.0873824e-16,1,1,1
29.37595,96.991821,5.9051308e-11,23.296393,5.2673767e-16,1,1,1
29.4446,107.70016,6.5570844e-11,24.123988,5.8489193e-16,1,1,1
29.49115,95.275154,5.8006153e-11,23.158132,5.1741489e-16,1,1,1
29.497,61.850094,3.7656051e-11,20.051972,3.3589197e-16,1,1,1
29.56895,95.991814,5.8442476e-11,23.216052,5.2130688e-16,1,1,1
29.63795,91.558495,5.5743348e-11,22.852998,4.9723066e-16,1,1,1
29.6415,110.41684,6.7224831e-11,24.325144,5.9964549e-16,1,1,1
29.64485,73.991791,4.5048252e-11,21.286528,4.0183041e-16,1,1,1
29.65805,99.991821,6.0877791e-11,23.534147,5.430299e-16,1,1,1
29.6734,281.13409,1.7116223e-10,33.216063,1.526767e-15,1,1,1
29.68065,146.8419,8.9401419e-11,26.750197,7.9746066e-16,1,1,1
29.68715,67.991768,4.1395272e-11,20.694857,3.6924583e-16,1,1,1
29.7193,64.133438,3.9046214e-11,20.295752,3.4829223e-16,1,1,1
29.72315,239.69208,1.4593118e-10,31.496445,1.3017061e-15,1,1,1
29.7302,65.56678,3.9918872e-11,20.445839,3.5607634e-16,1,1,1
29.758,84.416794,5.1395283e-11,22.242653,4.5844592e-16,1,1,1
29.7725,567.83466,3.4571347e-10,41.987267,3.0837642e-15,1,1,1
29.78125,118.99187,7.2445545e-11,24.939213,6.4621426e-16,1,1,1
29.79145,78.275139,4.7656073e-11,21.689602,4.2509217e-16,1,1,1
29.80925,78.991791,4.8092391e-11,21.755595,4.2898412e-16,1,1,1
29.8269,59.850101,3.64384e-11,19.833466,3.2503053e-16,1,1,1
29.8636,208.26711,1.2679878e-10,30.055033,1.1310451e-15,1,1,1
29.8737,89.850151,5.4703261e-11,22.709971,4.8795309e-16,1,1,1
29.88745,133.8419,8.1486659e-11,25.93628,7.26861e-16,1,1,1
30.0039,61.850098,3.7656053e-11,20.051973,3.3589199e-16,1,1,1
30.052,64.133438,3.9046214e-11,20.295752,3.4829223e-16,1,1,1
30.0694,383.98425,2.3378025e-10,36.85373,2.0853198e-15,1,1,1
30.13465,88.275139,5.374435e-11,22.576491,4.793996e-16,1,1,1
30.18605,144.8419,8.8183764e-11,26.628194,7.8659917e-16,1,1,1
30.2064,124.41687,7.5748437e-11,25.312599,6.7567606e-16,1,1,1
30.21355,243.40887,1.4819407e-10,31.658411,1.3218911e-15,1,1,1
30.27815,117.99185,7.1836708e-11,24.869152,6.4078344e-16,1,1,1
30.30375,108.99185,6.6357259e-11,24.220047,5.9190675e-16,1,1,1
30.32045,51.425079,3.1309013e-11,18.85538,2.792764e-16,1,1,1
30.3741,93.133499,5.6702254e-11,22.983295,5.0578411e-16,1,1,1
30.38475,75.275124,4.5829581e-11,21.408889,4.0879986e-16,1,1,1
30.4108,126.85023,7.7229933e-11,25.476556,6.88891e-16,1,1,1
30.51815,73.841789,4.4956927e-11,21.272133,4.0101579e-16,1,1,1
30.6189,117.13354,7.1314143e-11,24.808703,6.3612215e-16,1,1,1
30.62075,81.991791,4.9918874e-11,22.027596,4.4527635e-16,1,1,1
30.6768,137.70023,8.3835712e-11,26.183148,7.4781455e-16,1,1,1
30.6873,128.13353,7.8011243e-11,25.562181,6.9586029e-16,1,1,1
30.7084,111.85018,6.8097489e-11,24.429948,6.074296e-16,1,1,1
30.84425,220.84209,1.3445478e-10,30.648149,1.1993366e-15,1,1,1
30.87075,273.99249,1.6681422e-10,32.932386,1.4879828e-15,1,1,1
30.8942,89.133484,5.4266934e-11,22.64943,4.8406105e-16,1,1,1
30.90755,150.992,9.1928115e-11,26.999867,8.1999879e-16,1,1,1
30.91245,529.12701,3.2214719e-10,41.010679,2.8735529e-15,1,1,1
30.91595,92.991806,5.6615988e-11,22.971633,5.0501461e-16,1,1,1
31.08005,95.275154,5.8006153e-11,23.158132,5.1741489e-16,1,1,1
31.08325,66.708435,4.0613943e-11,20.563825,3.6227637e-16,1,1,1
31.1051,46.566738,2.835112e-11,18.241851,2.5289199e-16,1,1,1
31.1201,62.416779,3.8001064e-11,20.113027,3.3896949e-16,1,1,1
31.12205,114.99186,7.001023e-11,24.656571,6.2449125e-16,1,1,1
31.1428,134.13362,8.1664265e-11,25.955109,7.2844524e-16,1,1,1
31.15015,102.84184,6.2612963e-11,23.75565,5.5850763e-16,1,1,1
31.1608,238.13388,1.449825e-10,31.428045,1.2932439e-15,1,1,1
31.17235,114.5585,6.974639e-11,24.625558,6.221378e-16,1,1,1
31.2079,203.55035,1.2392709e-10,29.826406,1.1054297e-15,1,1,1
31.3853,143.8503,8.7580045e-11,26.567288,7.8121401e-16,1,1,1
31.4096,76.133446,4.6352151e-11,21.489953,4.1346119e-16,1,1,1
31.44845,194.99214,1.1871662e-10,29.402393,1.0589522e-15,1,1,1
31.4511,84.850136,5.1659113e-11,22.280648,4.6079929e-16,1,1,1
31.4926,360.41782,2.1943235e-10,36.083811,1.9573366e-15,1,1,1
31.4998,49.566738,3.0177603e-11,18.625464,2.6918422e-16,1,1,1
31.5611,68.133438,4.1481525e-11,20.70922,3.700152e-16,1,1,1
31.6134,215.13388,1.3097947e-10,30.381782,1.1683368e-15,1,1,1
31.73495,30.425047,1.8523611e-11,15.829021,1.6523061e-16,1,1,1
31.8132,79.850136,4.8614975e-11,21.834112,4.3364558e-16,1,1,1
32.02475,55.70842,3.3916829e-11,19.364989,3.0253812e-16,1,1,1
32.0328,80.850121,4.9223793e-11,21.924879,4.3907624e-16,1,1,1
32.03995,98.991844,6.0268977e-11,23.455433,5.3759928e-16,1,1,1
32.08535,58.991756,3.5915816e-11,19.738194,3.2036908e-16,1,1,1
32.10105,91.991806,5.600716e-11,22.888993,4.9958387e-16,1,1,1
32.10375,94.275162,5.739733e-11,23.076826,5.1198419e-16,1,1,1
32.1108,64.133438,3.9046214e-11,20.295752,3.4829223e-16,1,1,1
32.12645,84.275139,5.1309039e-11,22.230205,4.5767663e-16,1,1,1
32.14375,97.991821,5.9660136e-11,23.376182,5.3216841e-16,1,1,1
32.23685,53.991749,3.2871672e-11,19.163998,2.9321532e-16,1,1,1
32.2486,51.850075,3.1567762e-11,18.907181,2.8158444e-16,1,1,1
32.3178,49.133423,2.9913789e-11,18.57103,2.66831e-16,1,1,1
32.31905,72.275116,4.4003093e-11,21.120616,3.9250759e-16,1,1,1
32.3625,158.26697,9.6357315e-11,27.426711,8.5950725e-16,1,1,1
32.3644,107.98351,6.574335e-11,24.145125,5.8643068e-16,1,1,1
32.4062,84.850128,5.1659109e-11,22.280648,4.6079925e-16,1,1,1
32.4135,63.416767,3.8609885e-11,20.219869,3.4440017e-16,1,1,1
32.48845,35.708393,2.1740259e-11,16.696819,1.9392311e-16,1,1,1
32.49975,50.708408,3.0872684e-11,18.76738,2.7538434e-16,1,1,1
32.5338,240.40041,1.4636243e-10,31.52744,1.3055529e-15,1,1,1
32.57765,62.275112,3.7914814e-11,20.097798,3.3820014e-16,1,1,1
32.5835,106.85018,6.5053351e-11,24.060357,5.8027589e-16,1,1,1
32.59245,65.991768,4.0177617e-11,20.489918,3.5838434e-16,1,1,1
32.66255,799.69537,4.868767e-10,47.063603,4.3429402e-15,1,1,1
32.70285,82.991791,5.0527701e-11,22.116786,4.507071e-16,1,1,1
32.76515,88.275139,5.374435e-11,22.576491,4.793996e-16,1,1,1
32.81445,57.991756,3.5306988e-11,19.626027,3.1493833e-16,1,1,1
32.86085,67.991768,4.1395272e-11,20.694857,3.6924583e-16,1,1,1
32.8741,74.133453,4.51345e-11,21.300104,4.0259974e-16,1,1,1
32.88035,60.991768,3.7133478e-11,19.958783,3.3123062e-16,1,1,1
32.89975,73.708458,4.4875751e-11,21.259322,4.002917e-16,1,1,1
32.9154,71.133438,4.3308008e-11,21.008816,3.8630743e-16,1,1,1
32.9554,141.85028,8.6362381e-11,26.443588,7.7035244e-16,1,1,1
33.0574,89.850159,5.4703266e-11,22.709972,4.8795313e-16,1,1,1
33.07145,362.55933,2.2073616e-10,36.155136,1.9689666e-15,1,1,1
33.08005,68.708435,4.1831599e-11,20.767314,3.7313786e-16,1,1,1
33.08375,71.991776,4.3830587e-11,21.09298,3.9096884e-16,1,1,1
33.0947,129.26686,7.8701246e-11,25.637325,7.0201512e-16,1,1,1
33.16675,456.40948,2.7787474e-10,39.038687,2.4786427e-15,1,1,1
33.20555,54.708416,3.3307999e-11,19.248417,2.9710735e-16,1,1,1
33.24755,73.841797,4.4956932e-11,21.272134,4.0101583e-16,1,1,1
33.2886,115.41687,7.0268988e-11,24.68691,6.2679937e-16,1,1,1
33.34195,122.84185,7.4789522e-11,25.205332,6.6712253e-16,1,1,1
33.39915,89.275139,5.4353178e-11,22.661422,4.8483035e-16,1,1,1
33.42725,120.12518,7.3135539e-11,25.018139,6.5236901e-16,1,1,1
33.4406,67.416779,4.1045203e-11,20.636354,3.6612321e-16,1,1,1
33.4533,107.13351,6.5225852e-11,24.081605,5.818146e-16,1,1,1
33.47065,342.5593,2.0855959e-10,35.477709,1.8603515e-15,1,1,1
33.5063,95.133492,5.7919905e-11,23.146649,5.1664555e-16,1,1,1
33.5252,166.70029,1.0149175e-10,27.905454,9.0530644e-16,1,1,1
33.54465,99.275169,6.0441473e-11,23.477789,5.3913794e-16,1,1,1
33.55345,170.69194,1.0392198e-10,28.126432,9.2698408e-16,1,1,1
33.60945,183.12532,1.1149177e-10,28.793411,9.9450657e-16,1,1,1
33.67045,188.55876,1.147998e-10,29.075412,1.0240142e-15,1,1,1
33.7169,385.13461,2.3448062e-10,36.890496,2.0915672e-15,1,1,1
33.73805,54.708416,3.3307999e-11,19.248417,2.9710735e-16,1,1,1
33.7624,119.98352,7.3049291e-11,25.0083,6.5159968e-16,1,1,1
33.77375,113.27519,6.8965075e-11,24.533259,6.1516847e-16,1,1,1
33.8495,391.98444,2.3865098e-10,37.107918,2.1287668e-15,1,1,1
33.86825,89.84182,5.4698189e-11,22.709269,4.8790784e-16,1,1,1
33.877,94.850151,5.77474e-11,23.123646,5.1510681e-16,1,1,1
33.89615,155.8419,9.4880868e-11,27.285907,8.4633735e-16,1,1,1
33.9191,248.41731,1.5124334e-10,31.874075,1.3490906e-15,1,1,1
33.92445,50.708408,3.0872684e-11,18.76738,2.7538434e-16,1,1,1
33.94345,105.12517,6.4003115e-11,23.930175,5.7090778e-16,1,1,1
33.99445,127.55853,7.7661169e-11,25.523887,6.9273762e-16,1,1,1
33.99705,168.99202,1.0288702e-10,28.03275,9.1775225e-16,1,1,1
34.01495,143.27525,8.7229944e-11,26.53184,7.780911e-16,1,1,1
34.0274,86.133476,5.2440447e-11,22.392417,4.6776878e-16,1,1,1
34.0397,139.4169,8.4880872e-11,26.291505,7.5713737e-16,1,1,1
34.0887,388.98431,2.3682443e-10,37.013004,2.1124739e-15,1,1,1
34.0968,979.20221,5.9616543e-10,50.350189,5.3177957e-15,1,1,1
34.1234,199.1337,1.2123811e-10,29.609102,1.081444e-15,1,1,1
34.15775,99.558495,6.061397e-11,23.500102,5.4067661e-16,1,1,1
34.2003,52.850079,3.2176592e-11,19.027958,2.870152e-16,1,1,1
34.20865,125.99187,7.6707339e-11,25.418962,6.8422947e-16,1,1,1
34.2321,75.133446,4.5743323e-11,21.395449,4.0803044e-16,1,1,1
34.23835,80.275124,4.8873719e-11,21.872779,4.3595358e-16,1,1,1
34.2431,141.85027,8.6362372e-11,26.443587,7.7035235e-16,1,1,1
34.2467,58.56675,3.565706e-11,19.690679,3.1806097e-16,1,1,1
34.2647,455.41833,2.772713e-10,39.010407,2.47326e-15,1,1,1
34.28135,52.99176,3.2262852e-11,19.044947,2.8778464e-16,1,1,1
34.28205,40.708405,2.4784404e-11,17.44235,2.2107689e-16,1,1,1
34.312,50.850079,3.0958937e-11,18.784841,2.7615371e-16,1,1,1
34.3496,89.850159,5.4703266e-11,22.709972,4.8795313e-16,1,1,1
34.36125,573.2774,3.4902717e-10,42.120991,3.1133223e-15,1,1,1
34.402,67.850105,4.1309024e-11,20.680474,3.6847649e-16,1,1,1
34.4412,108.13351,6.5834679e-11,24.1563,5.8724534e-16,1,1,1
34.483,349.13452,2.1256277e-10,35.703263,1.8960599e-15,1,1,1
34.50085,84.558464,5.1481536e-11,22.255089,4.592153e-16,1,1,1
34.59065,164.84193,1.0036034e-10,27.801371,8.952142e-16,1,1,1
34.6125,106.85018,6.5053351e-11,24.060357,5.8027589e-16,1,1,1
34.6141,102.41683,6.2354205e-11,23.722881,5.5619951e-16,1,1,1
34.6334,143.8503,8.7580045e-11,26.567288,7.8121401e-16,1,1,1
34.64285,725.12805,4.4147805e-10,45.552814,3.9379842e-15,1,1,1
34.6564,67.983459,4.1390214e-11,20.694014,3.692007e-16,1,1,1
34.6821,144.13362,8.7752542e-11,26.584719,7.8275267e-16,1,1,1
34.6841,98.133484,5.9746384e-11,23.387442,5.3293774e-16,1,1,1
34.68505,87.991806,5.3571849e-11,22.552311,4.778609e-16,1,1,1
34.70055,92.558472,5.6352162e-11,22.935896,5.0266128e-16,1,1,1
34.7618,71.133438,4.3308008e-11,21.008816,3.8630743e-16,1,1,1
34.8257,143.26691,8.7224862e-11,26.531325,7.7804577e-16,1,1,1
34.84645,202.84206,1.2349586e-10,29.79177,1.1015831e-15,1,1,1
34.8781,161.70029,9.8447614e-11,27.623619,8.7815272e-16,1,1,1
34.90675,117.55852,7.1572882e-11,24.83867,6.3843011e-16,1,1,1
34.91435,53.70842,3.2699174e-11,19.130417,2.9167663e-16,1,1,1
34.9353,66.133446,4.0263874e-11,20.504571,3.5915376e-16,1,1,1
35.0606,485.68439,2.9569811e-10,39.856121,2.6376271e-15,1,1,1
35.0816,224.98376,1.3697635e-10,30.838556,1.221829e-15,1,1,1
35.0837,243.11713,1.4801644e-10,31.645757,1.3203067e-15,1,1,1
35.17065,225.27551,1.3715397e-10,30.85188,1.2234134e-15,1,1,1
35.18355,89.991821,5.4789514e-11,22.721901,4.8872246e-16,1,1,1
35.24155,156.69191,9.5398376e-11,27.335425,8.5095351e-16,1,1,1
35.2699,112.41685,6.8442491e-11,24.471135,6.1050702e-16,1,1,1
35.2944,97.133484,5.9137556e-11,23.307729,5.27507e-16,1,1,1
35.3025,212.70041,1.294979e-10,30.266794,1.1551213e-15,1,1,1
35.3127,115.13351,7.0096469e-11,24.666691,6.252605e-16,1,1,1
35.41665,86.558472,5.2699196e-11,22.429186,4.7007682e-16,1,1,1
35.4301,91.133476,5.5484585e-11,22.817582,4.949225e-16,1,1,1
35.48205,141.12523,8.5920949e-11,26.398456,7.6641487e-16,1,1,1
35.55055,54.708412,3.3307997e-11,19.248417,2.9710733e-16,1,1,1
35.5566,107.85017,6.5662174e-11,24.135183,5.8570659e-16,1,1,1
35.57875,197.40866,1.2018786e-10,29.523355,1.0720757e-15,1,1,1
35.6073,194.83366,1.1862013e-10,29.394425,1.0580916e-15,1,1,1
35.61295,108.99184,6.6357254e-11,24.220047,5.9190671e-16,1,1,1
35.61455,102.27517,6.2267957e-11,23.711938,5.5543017e-16,1,1,1
35.62835,130.27522,7.9315165e-11,25.703815,7.0749127e-16,1,1,1
35.63515,60.708435,3.6960977e-11,19.927829,3.2969192e-16,1,1,1
35.63615,85.991798,5.2354189e-11,22.380133,4.6699937e-16,1,1,1
35.676,206.41714,1.2567248e-10,29.965779,1.1209985e-15,1,1,1
35.68275,410.27649,2.4978769e-10,37.676382,2.2281062e-15,1,1,1
35.7166,135.70024,8.2618066e-11,26.055766,7.3695315e-16,1,1,1
35.72355,82.558464,5.026388e-11,22.078226,4.4835381e-16,1,1,1
35.7283,400.41818,2.4378568e-10,37.372163,2.1745683e-15,1,1,1
35.75085,94.991814,5.7833648e-11,23.135153,5.1587614e-16,1,1,1
35.9386,651.98572,3.9694697e-10,43.966612,3.540767e-15,1,1,1
35.95935,76.558464,4.6610914e-11,21.529869,4.1576935e-16,1,1,1
36.0827,108.41684,6.6007176e-11,24.177379,5.8878401e-16,1,1,1
36.10425,68.991768,4.20041e-11,20.795821,3.7467657e-16,1,1,1
36.1057,116.98353,7.1222813e-11,24.798108,6.3530749e-16,1,1,1
36.1112,61.133438,3.7219731e-11,19.974224,3.32e-16,1,1,1
36.1137,302.13416,1.8394764e-10,34.023338,1.640813e-15,1,1,1
36.1417,357.41788,2.1760591e-10,35.983417,1.9410447e-15,1,1,1
36.15145,85.125137,5.1826542e-11,22.304693,4.6229275e-16,1,1,1
36.1536,30.566719,1.8609865e-11,15.853552,1.66e-16,1,1,1
36.1875,91.133484,5.548459e-11,22.817583,4.9492254e-16,1,1,1
36.217,30.850058,1.878237e-11,15.902386,1.6753874e-16,1,1,1
36.2308,131.41692,8.0010259e-11,25.778683,7.1369151e-16,1,1,1
36.2807,113.8502,6.9315159e-11,24.574701,6.1829121e-16,1,1,1
36.282,117.13354,7.1314143e-11,24.808703,6.3612215e-16,1,1,1
36.2931,78.133461,4.7569816e-11,21.676509,4.2432276e-16,1,1,1
36.302,129.13354,7.862008e-11,25.628509,7.0129111e-16,1,1,1
36.33735,244.55884,1.488942e-10,31.708188,1.3281362e-15,1,1,1
36.35135,89.558464,5.4525674e-11,22.685369,4.8636901e-16,1,1,1
36.4068,87.133469,5.304927e-11,22.478741,4.7319949e-16,1,1,1
36.46855,140.99193,8.5839792e-11,26.390142,7.6569094e-16,1,1,1
36.49495,1158.8134,7.0551767e-10,53.257586,6.2932177e-15,1,1,1
36.60215,66.275108,4.0350122e-11,20.519202,3.5992309e-16,1,1,1
36.61695,157.27536,9.5753596e-11,27.369312,8.5412208e-16,1,1,1
36.6338,110.41685,6.7224836e-11,24.325144,5.9964553e-16,1,1,1
36.64045,77.991791,4.7483563e-11,21.663399,4.2355338e-16,1,1,1
36.64235,157.27531,9.5753569e-11,27.369309,8.5412183e-16,1,1,1
36.64655,80.275124,4.8873719e-11,21.872779,4.3595358e-16,1,1,1
36.6499,65.850098,4.0091364e-11,20.475246,3.5761496e-16,1,1,1
36.71225,210.12537,1.2793014e-10,30.144157,1.1411369e-15,1,1,1
36.74145,114.27518,6.9573894e-11,24.60524,6.2059913e-16,1,1,1
36.7709,113.70019,6.9223824e-11,24.563903,6.1747651e-16,1,1,1
36.7753,108.41683,6.6007171e-11,24.177379,5.8878396e-16,1,1,1
36.83515,115.99189,7.0619076e-11,24.72784,6.2992216e-16,1,1,1
36.8593,45.850075,2.7914796e-11,18.147786,2.4899998e-16,1,1,1
36.95165,70.991776,4.322176e-11,20.99486,3.855381e-16,1,1,1
