# SPCal Export 1.2.4
# Date,Mon Jun 24 22:13:17 2024
# File,C:\Users\Public\Documents\PerkinElmer Syngistix\ICPMS\Nano\RawData\Guadalupe RawData\2024-05-28_Cu_AF_paint\4-10_3.csv
# Acquisition events,499999
#
# Options and inputs,Cu,
# Density,8.92,g/cm3
# Dwelltime,0.1,ms
# Efficiency,0.0041561106,
# Mass fraction,1,
# Molar mass,63.546,g/mol
# Response,2.412,counts/(μg/L)
# Time,49.9999,s
# Uptake,0.212,ml/min
#
# Limit method,Poisson (alpha=0.001)
#
# Detection results,Cu,
# Particle number,1651
# Number error,40.632499
# Number concentration,2.248569e+09,#/L
# Mass concentration,0.20885295,μg/L
#
# Background,8.7797155,counts
#,10.460131,nm
# Background error,4.0933371,counts
# Ionic background,3.6400147,μg/L
#
# Mean,Cu,
#,152.55975,counts
#,9.2882603e-11,μg
#,25.473549,nm
#,8.2851282e-16,m³
# Median,Cu,
#,107.30342,counts
#,6.5329295e-11,μg
#,24.094329,nm
#,5.8273732e-16,m³
# Limits of detection,Cu,
#,19.700362,counts
#,1.1994126e-11,μg
#,13.694149,nm
#,1.0698761e-16,m³
#
# Peak composition,count,Cu,,error
# Raw detection data
Time,Cu,,Cu,,Cu,,Cu,,cluster idx,cluster idx,cluster idx
s,counts,μg,nm,m³,signal,mass,size
30.87775,387.30457,2.3580175e-10,36.95965,2.1033516e-15,1,1,1
31.0413,39.801506,2.423226e-11,17.31185,2.1615176e-16,1,1,1
31.04735,217.903,1.3266538e-10,30.511581,1.1833752e-15,1,1,1
31.0484,81.202293,4.9438206e-11,21.956667,4.409888e-16,1,1,1
31.0913,239.8055,1.4600023e-10,31.501412,1.302322e-15,1,1,1
31.1228,144.20601,8.7796613e-11,26.589169,7.8314579e-16,1,1,1
31.1551,76.202286,4.6394063e-11,21.496428,4.1383504e-16,1,1,1
31.2079,68.602997,4.1767405e-11,20.756686,3.7256525e-16,1,1,1
31.2252,75.003738,4.5664354e-11,21.38313,4.0732604e-16,1,1,1
31.25465,357.70493,2.1778067e-10,35.993047,1.9426036e-15,1,1,1
31.2936,89.603035,5.455281e-11,22.689132,4.8661107e-16,1,1,1
31.2984,434.0051,2.6423433e-10,38.389158,2.3569702e-15,1,1,1
31.36385,73.50193,4.4750011e-11,21.239448,3.991701e-16,1,1,1
31.4014,168.20251,1.0240635e-10,27.989027,9.1346465e-16,1,1,1
31.42065,47.501877,2.8920459e-11,18.363152,2.5797049e-16,1,1,1
31.4233,57.602982,3.5070291e-11,19.582071,3.12827e-16,1,1,1
31.53285,177.50571,1.0807039e-10,28.495815,9.639879e-16,1,1,1
31.5391,180.40465,1.0983535e-10,28.650105,9.797313e-16,1,1,1
31.58735,71.902649,4.3776325e-11,21.084272,3.9048482e-16,1,1,1
31.6069,121.6031,7.4035334e-11,25.120321,6.6039518e-16,1,1,1
31.65305,100.90268,6.1432347e-11,23.605392,5.4797653e-16,1,1,1
31.68165,55.303345,3.3670208e-11,19.317938,3.0033826e-16,1,1,1
31.69415,113.10487,6.8861381e-11,24.520957,6.1424351e-16,1,1,1
31.70965,72.501923,4.4141179e-11,21.142686,3.9373932e-16,1,1,1
31.7723,181.40465,1.1044418e-10,28.702944,9.8516204e-16,1,1,1
31.8742,33.801506,2.0579293e-11,16.394153,1.835673e-16,1,1,1
31.9713,218.60339,1.330918e-10,30.544237,1.1871789e-15,1,1,1
31.98425,143.1049,8.712623e-11,26.521321,7.7716597e-16,1,1,1
31.9985,271.0043,1.6499493e-10,32.812227,1.4717548e-15,1,1,1
32.0725,103.60305,6.3076407e-11,23.814117,5.6264155e-16,1,1,1
32.2025,66.202271,4.0305776e-11,20.511682,3.5952753e-16,1,1,1
32.2077,60.003719,3.6531927e-11,19.85042,3.2586479e-16,1,1,1
32.2125,304.40866,1.8533243e-10,34.108502,1.6531652e-15,1,1,1
32.2924,137.00381,8.3411718e-11,26.138933,7.4403252e-16,1,1,1
32.2974,84.202301,5.1264694e-11,22.223799,4.5728107e-16,1,1,1
32.30295,120.70416,7.3488038e-11,25.058269,6.555133e-16,1,1,1
32.34555,365.50647,2.2253046e-10,36.252837,1.9849717e-15,1,1,1
32.34685,138.30351,8.420301e-11,26.22133,7.5109085e-16,1,1,1
32.35255,187.50577,1.1415871e-10,29.021188,1.0182957e-15,1,1,1
32.39215,107.30344,6.5329305e-11,24.09433,5.827374e-16,1,1,1
32.4142,168.60323,1.0265031e-10,28.011236,9.1564081e-16,1,1,1
32.41815,111.10487,6.7643721e-11,24.375564,6.0338199e-16,1,1,1
32.46585,109.30346,6.6546974e-11,24.243107,5.9359901e-16,1,1,1
32.49605,63.902634,3.8905694e-11,20.271376,3.4703879e-16,1,1,1
32.53155,128.50565,7.8237797e-11,25.586902,6.9788115e-16,1,1,1
32.53715,106.70414,6.4964436e-11,24.04939,5.7948277e-16,1,1,1
32.5468,33.801498,2.0579289e-11,16.394152,1.8356726e-16,1,1,1
32.6224,110.60308,6.733822e-11,24.338812,6.0065692e-16,1,1,1
32.62695,368.90692,2.2460075e-10,36.364915,2.0034387e-15,1,1,1
32.63375,611.10675,3.7205872e-10,43.027819,3.3187638e-15,1,1,1
32.64765,59.902626,3.6470378e-11,19.839266,3.2531577e-16,1,1,1
32.6629,242.80551,1.4782672e-10,31.632231,1.3186144e-15,1,1,1
32.68225,115.70415,7.0443895e-11,24.707376,6.2835954e-16,1,1,1
32.68705,160.30359,9.7597266e-11,27.543855,8.7056761e-16,1,1,1
32.749,74.202286,4.5176407e-11,21.306694,4.0297355e-16,1,1,1
32.77155,109.9027,6.691181e-11,24.28733,5.9685334e-16,1,1,1
32.7771,95.202339,5.7961822e-11,23.152231,5.1701945e-16,1,1,1
32.81195,149.50563,9.102317e-11,26.910979,8.1192667e-16,1,1,1
32.87335,211.50583,1.2877061e-10,30.210025,1.1486338e-15,1,1,1
32.89275,67.501907,4.1097031e-11,20.645037,3.6658552e-16,1,1,1
32.9776,55.602974,3.3852631e-11,19.352763,3.0196547e-16,1,1,1
33.0653,106.20234,6.4658926e-11,24.011632,5.7675762e-16,1,1,1
33.0949,340.20673,2.0712728e-10,35.396306,1.8475753e-15,1,1,1
33.09935,127.30345,7.7505868e-11,25.506862,6.9135234e-16,1,1,1
33.13545,269.50598,1.6408271e-10,32.751645,1.4636178e-15,1,1,1
33.1706,87.202309,5.3091181e-11,22.484659,4.7357334e-16,1,1,1
33.19165,34.902599,2.1249669e-11,16.570269,1.8954705e-16,1,1,1
33.25425,403.90393,2.459079e-10,37.480295,2.1934985e-15,1,1,1
33.266,212.80542,1.2956184e-10,30.271774,1.1556916e-15,1,1,1
33.27325,389.50677,2.3714252e-10,37.029568,2.1153112e-15,1,1,1
33.35325,74.902641,4.5602803e-11,21.373518,4.06777e-16,1,1,1
33.4499,153.20248,9.3273917e-11,27.130986,8.3200334e-16,1,1,1
33.5486,66.202271,4.0305776e-11,20.511682,3.5952753e-16,1,1,1
33.6145,46.801517,2.849406e-11,18.272457,2.5416702e-16,1,1,1
33.67005,97.902687,5.9605868e-11,23.369092,5.3168434e-16,1,1,1
33.7159,117.20236,7.1356045e-11,24.813561,6.3649592e-16,1,1,1
33.7302,35.801506,2.1796949e-11,16.711319,1.9442878e-16,1,1,1
33.80555,78.303375,4.7673264e-11,21.69221,4.2524552e-16,1,1,1
33.8294,99.603043,6.0641092e-11,23.503607,5.4091854e-16,1,1,1
33.8347,120.40453,7.3305611e-11,25.037516,6.5388605e-16,1,1,1
33.8534,71.603004,4.3593893e-11,21.054942,3.8885752e-16,1,1,1
33.8971,122.80524,7.476723e-11,25.202828,6.669237e-16,1,1,1
33.9098,156.40457,9.5223436e-11,27.318706,8.4939305e-16,1,1,1
33.95025,75.902649,4.6211635e-11,21.468216,4.1220779e-16,1,1,1
33.985,118.40456,7.2087974e-11,24.898114,6.4302473e-16,1,1,1
33.9909,106.00378,6.4538036e-11,23.996658,5.7567928e-16,1,1,1
34.0144,128.80525,7.8420206e-11,25.606772,6.9950824e-16,1,1,1
34.02505,85.704102,5.2179031e-11,22.355146,4.6543696e-16,1,1,1
34.0676,118.6031,7.2208855e-11,24.912023,6.4410299e-16,1,1,1
34.0711,69.202271,4.2132259e-11,20.81695,3.7581975e-16,1,1,1
34.1035,147.40459,8.9743996e-11,26.784321,8.0051645e-16,1,1,1
34.12935,100.90268,6.1432347e-11,23.605392,5.4797653e-16,1,1,1
34.20645,144.50566,8.797905e-11,26.607573,7.8477312e-16,1,1,1
34.21345,109.90271,6.6911815e-11,24.28733,5.9685339e-16,1,1,1
34.2363,55.801537,3.3973521e-11,19.375773,3.0304381e-16,1,1,1
34.25665,161.70427,9.8450039e-11,27.623846,8.7817435e-16,1,1,1
34.2974,82.603012,5.0291002e-11,22.082197,4.4859574e-16,1,1,1
34.31925,359.90698,2.1912134e-10,36.066755,1.9545624e-15,1,1,1
34.3491,44.801506,2.7276398e-11,18.008375,2.4330547e-16,1,1,1
34.38695,95.303398,5.8023349e-11,23.16042,5.1756827e-16,1,1,1
34.4445,94.003761,5.7232094e-11,23.05466,5.1051028e-16,1,1,1
34.4462,143.40456,8.7308667e-11,26.539819,7.7879331e-16,1,1,1
34.46765,145.70424,8.8708777e-11,26.680935,7.9128229e-16,1,1,1
34.51045,119.10489,7.2514356e-11,24.947106,6.4682806e-16,1,1,1
34.52545,261.3038,1.5908899e-10,32.41596,1.4190738e-15,1,1,1
34.57055,108.30341,6.5938119e-11,24.168945,5.8816802e-16,1,1,1
34.59045,90.303391,5.4979206e-11,22.748093,4.9041452e-16,1,1,1
34.6261,84.202293,5.1264689e-11,22.223798,4.5728103e-16,1,1,1
34.7097,162.00389,9.8632457e-11,27.640897,8.7980152e-16,1,1,1
34.7558,68.602997,4.1767405e-11,20.756686,3.7256525e-16,1,1,1
34.75715,79.303375,4.8282092e-11,21.784162,4.3067626e-16,1,1,1
34.7759,99.603058,6.0641101e-11,23.503608,5.4091862e-16,1,1,1
34.8223,80.603004,4.9073342e-11,21.902518,4.3773421e-16,1,1,1
34.8269,74.603004,4.5420376e-11,21.34498,4.0514975e-16,1,1,1
34.8533,96.603073,5.8814627e-11,23.265227,5.2462647e-16,1,1,1
34.897,78.60302,4.7855696e-11,21.719845,4.2687281e-16,1,1,1
34.9311,47.202248,2.8738036e-11,18.324461,2.5634328e-16,1,1,1
34.97085,69.501923,4.2314696e-11,20.846953,3.7744709e-16,1,1,1
35.00465,144.3035,8.7855967e-11,26.595159,7.8367523e-16,1,1,1
35.01815,75.30336,4.5846772e-11,21.411566,4.089532e-16,1,1,1
35.0298,76.603012,4.6638036e-11,21.534044,4.1601128e-16,1,1,1
35.04135,63.501896,3.8661714e-11,20.228913,3.4486248e-16,1,1,1
35.13905,260.7045,1.5872412e-10,32.391159,1.4158192e-15,1,1,1
35.1846,124.40454,7.5740931e-11,25.311763,6.7560911e-16,1,1,1
35.1927,129.40454,7.878507e-11,25.646424,7.0276282e-16,1,1,1
35.2037,130.20599,7.9273016e-11,25.699261,7.071153e-16,1,1,1
35.21335,65.5019,3.9879371e-11,20.439092,3.5572399e-16,1,1,1
35.2144,284.80566,1.7339758e-10,33.360037,1.5467064e-15,1,1,1
35.28095,139.30348,8.4811819e-11,26.284374,7.5652143e-16,1,1,1
35.33345,245.50589,1.4947079e-10,31.749066,1.3332794e-15,1,1,1
35.3643,179.00394,1.0898256e-10,28.575763,9.721244e-16,1,1,1
35.37115,163.70424,9.9667676e-11,27.737264,8.8903567e-16,1,1,1
35.4587,108.20235,6.5876591e-11,24.161425,5.8761919e-16,1,1,1
35.47565,155.30711,9.4555273e-11,27.254659,8.4343304e-16,1,1,1
35.51375,197.70435,1.2036788e-10,29.538088,1.0736815e-15,1,1,1
35.5153,146.00388,8.8891204e-11,26.699212,7.9290954e-16,1,1,1
35.55305,78.902657,4.8038123e-11,21.747409,4.2850006e-16,1,1,1
35.5933,147.60315,8.9864887e-11,26.796342,8.0159479e-16,1,1,1
35.614,86.202324,5.2482363e-11,22.398381,4.6814268e-16,1,1,1
35.63395,67.902634,4.1341005e-11,20.685809,3.6876176e-16,1,1,1
35.64095,283.50946,1.7260841e-10,33.30935,1.5396671e-15,1,1,1
35.66815,347.10553,2.1132746e-10,35.633965,1.885041e-15,1,1,1
35.8016,429.0083,2.6119214e-10,38.241261,2.3298339e-15,1,1,1
35.8052,66.202271,4.0305776e-11,20.511682,3.5952753e-16,1,1,1
35.82245,91.902672,5.5952893e-11,22.881598,4.990998e-16,1,1,1
35.85185,66.501907,4.0488204e-11,20.542581,3.6115478e-16,1,1,1
35.8822,52.202255,3.1782179e-11,18.949892,2.8349704e-16,1,1,1
35.91095,144.9028,8.822084e-11,26.631926,7.8692989e-16,1,1,1
35.9433,53.602982,3.263498e-11,19.11789,2.9110402e-16,1,1,1
35.97835,203.30367,1.237769e-10,29.814352,1.10409e-15,1,1,1
36.1047,73.202278,4.4567575e-11,21.210546,3.9754277e-16,1,1,1
36.109,79.202286,4.8220546e-11,21.774902,4.3012727e-16,1,1,1
36.12685,70.902634,4.3167488e-11,20.986069,3.8505399e-16,1,1,1
36.1619,37.202232,2.264975e-11,16.92648,2.0203577e-16,1,1,1
36.19965,56.902622,3.4643893e-11,19.502385,3.0902352e-16,1,1,1
36.2021,50.801521,3.0929374e-11,18.77886,2.7589001e-16,1,1,1
36.20395,60.902626,3.7079206e-11,19.949054,3.3074652e-16,1,1,1
36.2352,46.801514,2.8494058e-11,18.272457,2.54167e-16,1,1,1
36.2626,224.60341,1.3674478e-10,30.821168,1.2197634e-15,1,1,1
36.3034,99.003777,6.0276242e-11,23.456375,5.3766408e-16,1,1,1
36.3862,395.40558,2.4073387e-10,37.215561,2.1473461e-15,1,1,1
36.4282,98.003769,5.966741e-11,23.377132,5.3223329e-16,1,1,1
36.43225,221.30371,1.3473583e-10,30.669489,1.2018436e-15,1,1,1
36.44025,155.30711,9.4555273e-11,27.254659,8.4343304e-16,1,1,1
36.45125,65.902634,4.0123349e-11,20.480689,3.5790027e-16,1,1,1
36.45485,164.50568,1.0015561e-10,27.782454,8.9338807e-16,1,1,1
36.46375,174.90642,1.0648787e-10,28.356039,9.4987183e-16,1,1,1
36.48195,54.501888,3.318226e-11,19.224165,2.9598575e-16,1,1,1
36.48285,110.90272,6.7520647e-11,24.360772,6.0228417e-16,1,1,1
36.4977,146.20602,8.9014278e-11,26.711528,7.9400736e-16,1,1,1
36.5068,104.60306,6.368524e-11,23.890493,5.6807234e-16,1,1,1
36.596,65.202271,3.9696949e-11,20.40788,3.5409678e-16,1,1,1
36.7022,127.00386,7.7323469e-11,25.486838,6.8972534e-16,1,1,1
36.7145,96.603043,5.8814609e-11,23.265224,5.2462631e-16,1,1,1
36.74735,197.50577,1.2024698e-10,29.528195,1.0726031e-15,1,1,1
36.76175,83.902672,5.1082271e-11,22.197407,4.5565386e-16,1,1,1
36.79245,173.105,1.0539112e-10,28.258353,9.4008877e-16,1,1,1
36.816,72.202278,4.3958747e-11,21.113518,3.9211203e-16,1,1,1
36.8668,83.202293,5.0655861e-11,22.13547,4.5185028e-16,1,1,1
36.9046,382.80612,2.3306297e-10,36.816,2.0789217e-15,1,1,1
36.95515,55.501892,3.379109e-11,19.341029,3.0141652e-16,1,1,1
37.02,79.202309,4.822056e-11,21.774904,4.3012739e-16,1,1,1
37.02575,110.30344,6.7155793e-11,24.316814,5.9902967e-16,1,1,1
37.1096,95.202316,5.7961808e-11,23.152229,5.1701932e-16,1,1,1
37.1132,359.00488,2.1857212e-10,36.036596,1.9496633e-15,1,1,1
37.11475,121.30344,7.3852893e-11,25.09967,6.587678e-16,1,1,1
37.2373,1133.3419,6.9000996e-10,52.86448,6.1548888e-15,1,1,1
37.26745,95.902695,5.8388217e-11,23.208866,5.208229e-16,1,1,1
37.2843,170.80534,1.0399103e-10,28.13266,9.2759995e-16,1,1,1
37.3402,126.20239,7.6835513e-11,25.433112,6.8537278e-16,1,1,1
37.3451,70.003738,4.2620215e-11,20.897005,3.8017232e-16,1,1,1
37.41645,42.501877,2.587632e-11,17.694828,2.3081678e-16,1,1,1
37.4347,83.202293,5.0655861e-11,22.13547,4.5185028e-16,1,1,1
37.45145,73.902657,4.4993985e-11,21.277977,4.0134634e-16,1,1,1
37.45835,148.70422,9.0535251e-11,26.862808,8.0757444e-16,1,1,1
37.46705,100.70414,6.131147e-11,23.589899,5.4689831e-16,1,1,1
37.4844,88.603027,5.3943978e-11,22.604409,4.8118028e-16,1,1,1
37.4956,182.00395,1.1080905e-10,28.734518,9.8841671e-16,1,1,1
37.49965,98.902695,6.0214701e-11,23.448389,5.3711513e-16,1,1,1
37.5745,102.00377,6.210272e-11,23.690945,5.5395627e-16,1,1,1
37.6727,293.20639,1.7851217e-10,33.684863,1.5923286e-15,1,1,1
37.70245,910.77521,5.5450518e-10,49.148927,4.9461862e-15,1,1,1
37.7057,156.60675,9.5346528e-11,27.330472,8.5049103e-16,1,1,1
37.754,155.80531,9.4858591e-11,27.283771,8.4613863e-16,1,1,1
37.75805,65.5019,3.9879371e-11,20.439092,3.5572399e-16,1,1,1
37.8621,555.20734,3.3802561e-10,41.673698,3.0151884e-15,1,1,1
37.8833,272.6037,1.6596868e-10,32.87665,1.4804407e-15,1,1,1
37.9022,283.00433,1.7230088e-10,33.289556,1.5369238e-15,1,1,1
37.9065,132.00381,8.0367579e-11,25.817002,7.1687881e-16,1,1,1
37.90785,119.5056,7.275832e-11,24.975052,6.4900422e-16,1,1,1
37.9172,71.603004,4.3593893e-11,21.054942,3.8885752e-16,1,1,1
37.9199,152.60315,9.2909025e-11,27.095561,8.287485e-16,1,1,1
37.92735,429.10583,2.6125152e-10,38.244159,2.3303636e-15,1,1,1
37.9296,80.003738,4.8708492e-11,21.848103,4.3447975e-16,1,1,1
37.93075,129.70418,7.8967497e-11,25.666203,7.0439007e-16,1,1,1
37.98505,991.90717,6.0390056e-10,50.567015,5.386793e-15,1,1,1
38.0269,57.602993,3.5070298e-11,19.582073,3.1282706e-16,1,1,1
38.06525,108.30343,6.5938128e-11,24.168946,5.881681e-16,1,1,1
38.183,113.40453,6.9043822e-11,24.542593,6.1587089e-16,1,1,1
38.18615,148.10493,9.0170387e-11,26.826673,8.0431986e-16,1,1,1
38.28105,184.90294,1.1257403e-10,28.886278,1.0041604e-15,1,1,1
38.28285,274.90332,1.6736876e-10,32.968838,1.4929293e-15,1,1,1
38.2852,54.602978,3.3243806e-11,19.236044,2.9653475e-16,1,1,1
38.2962,69.202278,4.2132264e-11,20.81695,3.758198e-16,1,1,1
38.3206,228.00415,1.3881524e-10,30.975945,1.238232e-15,1,1,1
38.32235,55.303352,3.3670213e-11,19.317939,3.003383e-16,1,1,1
38.3263,108.20236,6.5876596e-11,24.161426,5.8761923e-16,1,1,1
38.3318,177.00394,1.077649e-10,28.468939,9.6126291e-16,1,1,1
38.357,177.40466,1.0800887e-10,28.490407,9.6343915e-16,1,1,1
38.4564,165.20255,1.0057989e-10,27.821629,8.9717259e-16,1,1,1
38.4692,84.202301,5.1264694e-11,22.223799,4.5728107e-16,1,1,1
38.4793,200.40471,1.2201194e-10,29.671963,1.0883465e-15,1,1,1
38.48675,156.30354,9.5161927e-11,27.312823,8.4884439e-16,1,1,1
38.57335,38.501869,2.3441005e-11,17.121333,2.0909376e-16,1,1,1
38.58755,83.501953,5.0838302e-11,22.162012,4.5347766e-16,1,1,1
38.6433,63.202263,3.8479289e-11,20.197046,3.4323525e-16,1,1,1
38.65315,217.90649,1.3266751e-10,30.511744,1.1833942e-15,1,1,1
38.6583,118.40453,7.2087956e-11,24.898112,6.4302456e-16,1,1,1
38.67425,67.902641,4.1341009e-11,20.68581,3.687618e-16,1,1,1
38.7077,98.603058,6.0032273e-11,23.424686,5.3548788e-16,1,1,1
38.72175,442.30469,2.6928735e-10,38.632323,2.4020431e-15,1,1,1
38.7598,137.00385,8.3411737e-11,26.138935,7.4403269e-16,1,1,1
38.7646,134.00385,8.1585253e-11,25.946736,7.2774046e-16,1,1,1
38.79875,80.902657,4.9255779e-11,21.929627,4.3936155e-16,1,1,1
38.81245,63.303356,3.8540837e-11,20.207809,3.4378427e-16,1,1,1
38.839,87.003754,5.2970296e-11,22.467581,4.7249504e-16,1,1,1
38.944,109.20235,6.6485414e-11,24.235629,5.9304989e-16,1,1,1
38.966,84.60302,5.1508662e-11,22.258997,4.5945727e-16,1,1,1
38.9705,111.20236,6.7703079e-11,24.382692,6.0391146e-16,1,1,1
38.97305,83.303391,5.0717412e-11,22.144432,4.5239932e-16,1,1,1
39.0013,56.202248,3.4217485e-11,19.422041,3.0521997e-16,1,1,1
39.0288,85.003754,5.175264e-11,22.294086,4.6163355e-16,1,1,1
39.0401,68.602989,4.17674e-11,20.756685,3.7256521e-16,1,1,1
39.07015,107.70413,6.5573259e-11,24.124284,5.8491347e-16,1,1,1
39.07275,99.704132,6.0702638e-11,23.511555,5.4146753e-16,1,1,1
39.07455,153.10493,9.3214526e-11,27.125226,8.3147357e-16,1,1,1
39.0919,92.603035,5.6379293e-11,22.939576,5.029033e-16,1,1,1
39.0987,101.60304,6.1858747e-11,23.659881,5.5178002e-16,1,1,1
39.10095,180.10497,1.0965289e-10,28.634232,9.781038e-16,1,1,1
39.12285,195.5058,1.1902935e-10,29.428188,1.0617418e-15,1,1,1
39.147,87.202316,5.3091186e-11,22.48466,4.7357338e-16,1,1,1
39.161,220.20618,1.3406762e-10,30.618704,1.1958832e-15,1,1,1
39.1683,54.202251,3.2999832e-11,19.188871,2.943585e-16,1,1,1
39.2104,125.6067,7.6472837e-11,25.393033,6.8213771e-16,1,1,1
39.23775,96.902679,5.8997036e-11,23.289254,5.2625356e-16,1,1,1
39.2518,338.80591,2.0627442e-10,35.347657,1.8399679e-15,1,1,1
39.28215,81.704094,4.9743716e-11,22.001802,4.4371395e-16,1,1,1
39.2849,57.801529,3.5191172e-11,19.604544,3.1390526e-16,1,1,1
39.34795,115.30344,7.0199931e-11,24.678821,6.2618339e-16,1,1,1
39.351,186.20605,1.133674e-10,28.953978,1.0112373e-15,1,1,1
39.38725,108.30342,6.5938123e-11,24.168945,5.8816806e-16,1,1,1
39.39885,246.30727,1.4995869e-10,31.783573,1.3376315e-15,1,1,1
39.58375,52.902618,3.220858e-11,19.034262,2.8730053e-16,1,1,1
39.6061,140.20245,8.5359138e-11,26.340793,7.6140351e-16,1,1,1
39.62595,281.50592,1.713886e-10,33.2307,1.5287863e-15,1,1,1
39.6443,138.20241,8.4141455e-11,26.214939,7.5054178e-16,1,1,1
39.65245,55.501892,3.379109e-11,19.341029,3.0141652e-16,1,1,1
39.66045,101.70413,6.1920293e-11,23.667725,5.5232902e-16,1,1,1
39.6954,107.00378,6.5146864e-11,24.07188,5.8111002e-16,1,1,1
39.7051,176.40465,1.0740004e-10,28.436773,9.5800833e-16,1,1,1
39.70995,177.3036,1.0794735e-10,28.484996,9.6289033e-16,1,1,1
39.7161,166.00389,1.0106777e-10,27.866541,9.0152449e-16,1,1,1
39.7311,76.603012,4.6638036e-11,21.534044,4.1601128e-16,1,1,1
39.8765,71.603004,4.3593893e-11,21.054942,3.8885752e-16,1,1,1
39.8937,43.80151,2.6667573e-11,17.873379,2.3787475e-16,1,1,1
39.91915,106.70413,6.4964432e-11,24.049389,5.7948273e-16,1,1,1
39.93195,104.90272,6.3867681e-11,23.913284,5.6969971e-16,1,1,1
39.97345,101.90271,6.2041193e-11,23.683118,5.5340744e-16,1,1,1
39.98665,167.50569,1.0198211e-10,27.950323,9.0968038e-16,1,1,1
40.06365,136.9028,8.3350218e-11,26.132508,7.4348395e-16,1,1,1
40.06925,64.902626,3.9514517e-11,20.376569,3.5246949e-16,1,1,1
40.0869,184.40469,1.1227069e-10,28.860308,1.0014545e-15,1,1,1
40.132,40.801506,2.4841087e-11,17.455637,2.215825e-16,1,1,1
40.1457,49.202251,2.9955694e-11,18.579697,2.6720479e-16,1,1,1
40.2041,43.202229,2.6302714e-11,17.791492,2.3462021e-16,1,1,1
40.2212,124.00381,7.5496953e-11,25.284555,6.7343282e-16,1,1,1
40.2742,77.603012,4.7246864e-11,21.627343,4.2144202e-16,1,1,1
40.3127,81.603012,4.9682175e-11,21.992725,4.43165e-16,1,1,1
40.3249,86.202309,5.2482354e-11,22.39838,4.6814259e-16,1,1,1
40.32905,75.50193,4.5967667e-11,21.43037,4.1003159e-16,1,1,1
40.33795,90.505569,5.5102298e-11,22.765057,4.915125e-16,1,1,1
40.3451,92.202332,5.6135334e-11,22.906441,5.0072718e-16,1,1,1
40.3844,187.40469,1.1409717e-10,29.015973,1.0177468e-15,1,1,1
40.39085,106.9027,6.5085327e-11,24.064298,5.8056112e-16,1,1,1
40.4231,119.60308,7.2817669e-11,24.981841,6.4953361e-16,1,1,1
40.48805,71.902641,4.377632e-11,21.084271,3.9048477e-16,1,1,1
40.49,70.202293,4.2741101e-11,20.916744,3.8125062e-16,1,1,1
40.4963,109.40452,6.6608502e-11,24.250576,5.9414783e-16,1,1,1
40.5284,54.801529,3.3364689e-11,19.259331,2.9761303e-16,1,1,1
40.5488,132.40453,8.0611543e-11,25.843099,7.1905497e-16,1,1,1
40.5722,203.40468,1.238384e-10,29.819289,1.1046386e-15,1,1,1
40.60515,155.70425,9.4797064e-11,27.277871,8.4558981e-16,1,1,1
40.6081,164.4046,1.0009408e-10,27.776763,8.9283916e-16,1,1,1
40.6568,200.80544,1.2225591e-10,29.691727,1.0905227e-15,1,1,1
40.6807,110.60308,6.733822e-11,24.338812,6.0065692e-16,1,1,1
40.68965,371.10568,2.2593942e-10,36.437019,2.0153796e-15,1,1,1
40.6917,85.404465,5.1996604e-11,22.329063,4.6380971e-16,1,1,1
40.69475,141.30351,8.6029493e-11,26.409568,7.6738308e-16,1,1,1
40.7066,224.4048,1.3662386e-10,30.812081,1.2186848e-15,1,1,1
40.7077,83.60302,5.0899835e-11,22.17095,4.5402652e-16,1,1,1
40.72545,46.501873,2.8311629e-11,18.233378,2.5253973e-16,1,1,1
40.76965,97.303413,5.9241014e-11,23.321313,5.2842984e-16,1,1,1
40.77385,70.501923,4.2923524e-11,20.94646,3.8287783e-16,1,1,1
40.7993,58.202255,3.5435145e-11,19.649745,3.160815e-16,1,1,1
40.8509,63.202271,3.8479293e-11,20.197047,3.432353e-16,1,1,1
40.85225,145.70421,8.8708759e-11,26.680933,7.9128213e-16,1,1,1
40.86445,285.70477,1.7394498e-10,33.395105,1.5515892e-15,1,1,1
40.89965,200.903,1.2231531e-10,29.696535,1.0910526e-15,1,1,1
40.928,68.603004,4.176741e-11,20.756686,3.7256529e-16,1,1,1
41.00535,85.501953,5.2055958e-11,22.337556,4.6433914e-16,1,1,1
41.0111,89.202301,5.4308832e-11,22.655257,4.8443478e-16,1,1,1
41.0368,72.003723,4.3837861e-11,21.094147,3.9103372e-16,1,1,1
41.0423,175.60675,1.0691425e-10,28.393834,9.5367515e-16,1,1,1
41.05995,118.90275,7.2391287e-11,24.932985,6.4573028e-16,1,1,1
41.10505,50.303337,3.0626065e-11,18.717273,2.731845e-16,1,1,1
41.14395,99.70414,6.0702642e-11,23.511556,5.4146757e-16,1,1,1
41.1906,168.40459,1.0252938e-10,28.000231,9.1456205e-16,1,1,1
41.19365,112.30342,6.8373434e-11,24.462902,6.0989103e-16,1,1,1
41.2212,147.20242,8.9620913e-11,26.772071,7.9941855e-16,1,1,1
41.2309,122.00382,7.4279307e-11,25.147884,6.6257142e-16,1,1,1
41.34905,82.303383,5.010858e-11,22.055464,4.4696853e-16,1,1,1
41.3809,114.20236,6.9529562e-11,24.600013,6.2020369e-16,1,1,1
41.4091,80.003754,4.8708502e-11,21.848105,4.3447984e-16,1,1,1
41.4727,210.60693,1.2822334e-10,30.167167,1.1437522e-15,1,1,1
