X value [cm⁻¹],IR Spectrum 1/O-PTIR (mV) [],out 1/O-PTIR (mV) [],out2/O-PTIR (mV) [],IR Spectrum 6/O-PTIR (mV) [],IR Spectrum 7/O-PTIR (mV) [],IR Spectrum 8/O-PTIR (mV) [],out4/O-PTIR (mV) [],out5/O-PTIR (mV) [],IR Spectrum 16/O-PTIR (mV) []
2799,3.47329258918762,11.4797611236572,1.37623929977417,13.6971788406372,1.3968380689621,2.5919497013092,14.8995380401611,16.3349418640137,3.2659707069397
2801,4.24872064590454,12.2084989547729,1.4733806848526,13.1655988693237,1.07362389564514,2.77730798721313,14.6840839385986,16.5609149932861,3.32949876785278
2803,4.78416299819946,13.227294921875,1.73299121856689,14.1760473251343,0.925111770629883,2.68943238258362,15.1073150634766,17.2034931182861,3.25063490867615
2805,4.63698768615723,13.0112180709839,1.89659714698792,15.1061058044434,1.51827776432037,2.841228723526,14.7869415283203,17.5613307952881,2.89407086372375
2807,5.01153993606567,14.9603433609009,2.6695191860199,15.4215831756592,1.48824667930603,3.49785399436951,15.6888303756714,19.1685237884521,2.31063032150269
2809,5.12823629379272,15.2305088043213,2.51979994773865,15.606071472168,1.79056060314178,3.48041534423828,16.6418190002441,19.5355606079102,2.57434511184692
2811,5.63439178466797,15.3986759185791,2.03449392318726,15.5014657974243,1.8273514509201,3.32950520515442,17.2204990386963,19.4081859588623,3.08046293258667
2813,5.84181928634644,16.2170562744141,2.99022436141968,14.9843807220459,1.76806831359863,3.78408598899841,18.0803642272949,20.2040233612061,3.63339352607727
2815,5.47240114212036,15.8558187484741,3.59370398521423,15.1892747879028,2.00161290168762,4.1290078163147,17.9612331390381,22.0478496551514,3.14799952507019
2817,5.64524173736572,15.7924957275391,4.57988977432251,14.61594581604,2.15398359298706,4.16318464279175,18.1857032775879,22.9849739074707,3.18280577659607
2819,6.0098295211792,15.6692180633545,5.15198040008545,14.6315412521362,1.73756349086761,4.4506721496582,18.7170486450195,24.0151844024658,4.23291397094727
2821,6.86825609207153,16.0525608062744,5.20492792129517,14.2656698226929,1.54424381256104,4.74065446853638,19.2085819244385,26.7106056213379,4.35351610183716
2823,7.44717741012573,17.8278751373291,6.67936944961548,14.4944763183594,2.15147519111633,5.66274833679199,20.7605628967285,28.0719528198242,4.38034391403198
2825,7.84470558166504,17.9021396636963,7.89823246002197,14.9287738800049,2.22391939163208,5.97794151306152,22.1520366668701,29.5694446563721,4.95822858810425
2827,8.27281284332275,19.2355442047119,7.70539140701294,15.4966764450073,1.84276843070984,6.60832691192627,23.9575119018555,31.4029521942139,5.91085910797119
2829,8.92508029937744,20.4223613739014,7.90779113769531,15.8696546554565,2.16764855384827,7.75525903701782,25.8749389648438,32.2224464416504,6.80565214157104
2831,9.67953014373779,23.1769428253174,8.74153327941895,17.0380554199219,2.37359547615051,8.57554244995117,26.9613742828369,34.4990310668945,7.13183355331421
2833,10.081639289856,25.9148368835449,9.95254135131836,17.9815444946289,3.28764128684998,9.00291728973389,29.9766025543213,37.9276275634766,7.79029941558838
2835,11.40993309021,28.9483299255371,11.0851144790649,19.0406665802002,3.32903146743774,9.77581310272217,32.0877876281738,40.7645492553711,8.76629734039307
2837,12.8054466247559,32.2710304260254,12.6043758392334,20.5130500793457,3.073157787323,11.0967102050781,34.9952507019043,45.2965507507324,10.7484302520752
2839,14.4123125076294,36.1390228271484,13.9531583786011,22.8786087036133,3.59478783607483,12.4569034576416,39.1046257019043,52.2667503356934,12.4752626419067
2841,15.8659219741821,39.8221015930176,16.2268714904785,25.8429622650146,4.64601469039917,13.9395179748535,43.7373123168945,58.987419128418,15.0025577545166
2843,19.0004119873047,47.3867835998535,18.567777633667,28.715633392334,5.62632036209106,16.1710662841797,47.6196708679199,67.124885559082,17.5822086334229
2845,21.3471965789795,53.4809226989746,21.8719100952148,32.0765151977539,7.22927045822144,17.9588012695313,51.4723815917969,74.4577102661133,20.6025829315186
2847,23.5022430419922,58.9197044372559,25.0678291320801,36.0158576965332,8.26358032226563,19.6126270294189,55.6296615600586,82.068733215332,23.3305244445801
2849,26.3792896270752,66.5347290039063,29.3140258789063,39.5560150146484,8.52060890197754,21.4522552490234,60.710636138916,91.1862487792969,26.2001533508301
2851,29.1570682525635,74.0131912231445,32.8984069824219,42.6749992370605,9.24973297119141,22.9871082305908,68.0961456298828,98.4960556030273,28.5040874481201
2853,31.1803894042969,79.0863647460938,35.3950042724609,45.6719360351563,9.6528377532959,23.4331798553467,70.5680313110352,103.985168457031,29.7359580993652
2855,33.2903480529785,80.8905715942383,37.0593414306641,48.2840690612793,10.1711359024048,23.6067314147949,71.3510818481445,106.352531433105,30.4827423095703
2857,34.0757141113281,79.9769058227539,36.6173210144043,48.840202331543,10.5887002944946,24.727876663208,72.5373306274414,106.113227844238,31.2741374969482
2859,33.7566757202148,80.3145294189453,35.9852027893066,48.6960372924805,11.129373550415,23.8593330383301,73.735237121582,103.96605682373,31.6455764770508
2861,32.9239768981934,80.478271484375,34.7894744873047,48.4290313720703,11.0082979202271,23.231372833252,70.7609100341797,102.590087890625,31.1156272888184
2863,31.9977569580078,79.7714538574219,32.6579895019531,47.8226470947266,10.5216722488403,23.3413887023926,65.6521759033203,101.232841491699,30.24973487854
2865,31.4298267364502,78.8916397094727,30.8358459472656,47.0401916503906,10.6292028427124,23.2994403839111,63.8414115905762,99.4296951293945,29.7663459777832
2867,31.2824687957764,78.3250732421875,30.160306930542,46.2165031433105,9.95073699951172,22.6453170776367,62.3438262939453,97.3730545043945,29.6873016357422
2869,30.3822250366211,77.7572555541992,29.9916248321533,44.4394721984863,9.127366065979,21.759937286377,60.1125144958496,95.0536727905273,29.3503894805908
2871,29.110954284668,77.096549987793,29.5642471313477,44.2921943664551,8.88617610931396,21.6764545440674,58.9443969726563,91.3377456665039,28.8421115875244
2873,28.4639854431152,77.634895324707,28.8317031860352,43.8893699645996,8.86713981628418,20.6741466522217,57.2783317565918,89.82763671875,27.9159469604492
2875,28.6072311401367,78.9655075073242,27.5371074676514,42.6920509338379,8.81077480316162,19.5748748779297,55.8737106323242,87.2711639404297,26.3430194854736
2877,27.1525459289551,75.5245056152344,26.1309604644775,42.4486083984375,8.63969898223877,19.4414482116699,52.701343536377,84.0329513549805,25.5005989074707
2879,25.8622741699219,72.0134963989258,25.4116554260254,41.4917984008789,8.67452621459961,18.3428134918213,50.827278137207,81.0754776000977,24.6195831298828
2881,26.151517868042,73.5396194458008,25.3796615600586,40.0664901733398,8.89080238342285,18.1364116668701,50.2956657409668,78.8681106567383,24.1127376556396
2883,27.0524730682373,74.3050765991211,24.4712963104248,39.6829681396484,8.69053268432617,18.4785003662109,50.4667053222656,79.6685333251953,23.820104598999
2885,26.5353660583496,74.1226806640625,24.9117450714111,40.205394744873,7.98307180404663,18.8272190093994,51.8303184509277,80.040153503418,23.838737487793
2887,25.9488830566406,74.0931549072266,26.1641979217529,39.9562377929688,7.59058046340942,19.1557025909424,53.0237731933594,80.3236236572266,24.1174659729004
2889,27.2470283508301,76.6631088256836,28.0821571350098,40.6457061767578,8.53124523162842,18.9532260894775,54.6980171203613,81.006217956543,24.2191505432129
2891,27.4340553283691,79.4513778686523,30.0192050933838,41.921688079834,9.14938735961914,19.7060546875,55.7133407592773,81.8531646728516,24.3465023040771
2893,28.5080871582031,80.3958435058594,29.3804397583008,43.4780578613281,8.57881832122803,21.2302913665771,57.1425514221191,84.8925247192383,25.3281116485596
2895,28.7539310455322,82.8692245483398,30.2549724578857,44.4594421386719,8.78141403198242,21.5393333435059,60.3329467773438,89.3203430175781,26.4891223907471
2897,29.5127143859863,86.6222534179688,31.3329830169678,45.3808975219727,9.86069869995117,22.5643100738525,62.3798027038574,93.9916381835938,26.8752632141113
2899,31.9958896636963,87.6290283203125,32.8004684448242,47.9433212280273,10.0027503967285,23.5101985931396,65.4623031616211,96.9298934936523,28.5602169036865
2901,33.3713989257813,94.1336898803711,34.4192543029785,51.366527557373,10.6458292007446,24.1614933013916,68.8310699462891,102.071342468262,30.6644763946533
2903,34.9793243408203,99.1004409790039,36.5541000366211,53.0949783325195,11.0995836257935,25.3858451843262,70.4936981201172,106.818656921387,32.1189460754395
2905,37.9987945556641,102.950630187988,38.969596862793,56.0942077636719,12.0198469161987,26.843412399292,76.8017196655273,113.407272338867,34.0215301513672
2907,39.6720733642578,109.211601257324,42.6377258300781,58.5692138671875,12.3834428787231,28.2010040283203,84.2786178588867,120.267593383789,36.7761726379395
2909,41.9297866821289,113.408615112305,45.5114440917969,61.1335296630859,13.1441993713379,30.3869743347168,87.1622619628906,128.039489746094,39.7783164978027
2911,45.589241027832,121.639633178711,48.4025001525879,64.3819351196289,13.7723665237427,32.1168670654297,92.6230087280273,135.679458618164,43.3838500976563
2913,49.0618629455566,129.777908325195,51.1038398742676,67.6565170288086,14.7489233016968,33.4581680297852,100.17805480957,143.825119018555,46.870922088623
2915,52.3058204650879,135.144683837891,54.0630340576172,71.492561340332,16.5223808288574,35.1339073181152,109.750198364258,152.578323364258,50.1377639770508
2917,56.2831268310547,145.022018432617,57.2505989074707,76.1692428588867,16.6715850830078,37.7543144226074,117.862945556641,160.254943847656,52.7718811035156
2919,60.9380683898926,155.549728393555,62.0769958496094,80.3681259155273,16.8263702392578,40.8375473022461,118.835906982422,169.402404785156,56.934886932373
2921,65.4086990356445,161.806838989258,67.3163833618164,83.421516418457,18.7592086791992,41.7624435424805,131.966491699219,181.821228027344,60.9686241149902
2923,67.0455169677734,172.035598754883,70.4141616821289,89.4735565185547,19.9235458374023,42.8422660827637,138.921783447266,193.721984863281,63.1871490478516
2925,69.5908813476563,179.864837646484,72.1661911010742,92.5707244873047,19.9225234985352,46.1974563598633,137.891159057617,201.341903686523,65.8410263061523
2927,70.2167358398438,182.336013793945,73.5774154663086,94.1769790649414,19.8398914337158,45.4658317565918,147.138641357422,203.450286865234,67.4932022094727
2929,71.6679306030273,183.730514526367,74.6655349731445,96.6781616210938,20.3302593231201,45.8724822998047,150.940338134766,206.512435913086,68.697639465332
2931,70.1578674316406,185.259902954102,74.4212112426758,96.7994689941406,19.2059001922607,45.306037902832,149.235214233398,204.870666503906,68.5747680664063
2933,67.1442947387695,179.69889831543,71.9264678955078,95.782096862793,17.7825813293457,45.0051498413086,150.288803100586,198.052963256836,67.4676513671875
2935,64.8518524169922,173.708068847656,67.8284149169922,94.4009704589844,17.1713237762451,43.5642700195313,140.000701904297,190.900192260742,65.8082046508789
2937,64.1371154785156,169.598129272461,64.3749847412109,91.4934158325195,17.0999546051025,41.3149032592773,134.358367919922,183.979354858398,62.9576568603516
2939,61.5072212219238,161.185562133789,60.2694473266602,86.1618347167969,17.4332027435303,39.7382125854492,130.949401855469,175.301300048828,61.8547668457031
2941,56.6670074462891,151.357772827148,55.4515037536621,80.4479827880859,16.5185031890869,37.9357795715332,121.765518188477,163.684234619141,59.3259735107422
2943,54.7396087646484,148.413192749023,51.6089897155762,78.5262832641602,16.9611587524414,36.963321685791,114.920616149902,156.978637695313,59.5497665405273
2945,51.6363487243652,138.915832519531,47.8857498168945,75.6863632202148,14.9919300079346,36.8375091552734,107.80451965332,147.636642456055,56.6819458007813
2947,49.0165367126465,136.571487426758,42.8151664733887,70.8438873291016,13.4256467819214,34.8177032470703,104.81812286377,140.831604003906,51.6445503234863
2949,48.3832092285156,134.807647705078,43.1091232299805,67.1231079101563,11.2838020324707,33.5644721984863,102.267753601074,135.664154052734,49.2512016296387
2951,45.1582145690918,134.419570922852,41.658073425293,68.0719833374023,11.60826587677,32.0209884643555,98.3946380615234,128.76594543457,49.2043075561523
2953,42.857494354248,133.917022705078,38.2474212646484,66.047721862793,12.8102102279663,30.7885646820068,91.68359375,121.083152770996,48.5644340515137
2955,40.3531188964844,133.494995117188,34.9674415588379,61.1078872680664,12.7485952377319,31.5227222442627,90.494384765625,117.456565856934,45.4349479675293
2957,39.6307945251465,128.844039916992,33.7993469238281,56.9047698974609,11.3753452301025,31.1487407684326,88.3197326660156,112.326110839844,43.5462799072266
2959,37.9785385131836,118.49250793457,32.9043846130371,53.8841171264648,9.77310848236084,29.3250961303711,84.893310546875,107.016578674316,43.6919136047363
2961,36.6378517150879,107.969985961914,31.3014965057373,55.0573081970215,9.77717018127441,26.6495094299316,83.6958694458008,97.2804946899414,41.3835983276367
2963,33.7767219543457,102.968963623047,26.4169921875,54.2946968078613,10.5257701873779,24.8896560668945,78.6853485107422,93.6776351928711,38.7223968505859
2965,27.6383666992188,102.325347900391,26.0921020507813,52.2230682373047,7.68404579162598,23.945613861084,75.7434310913086,89.1465454101563,37.2779121398926
2967,28.9542770385742,96.7933807373047,22.5635433197021,49.5206832885742,6.66633462905884,21.818941116333,72.3400573730469,83.333854675293,32.7512664794922
2969,29.3888187408447,88.5759887695313,17.8763465881348,46.2366943359375,5.01890802383423,19.4993648529053,70.7910232543945,76.6673355102539,30.7427959442139
2971,25.7859401702881,85.2277908325195,18.7444705963135,40.1599540710449,2.81294822692871,18.7350482940674,70.5879287719727,76.3854293823242,28.5420455932617
2973,24.3472709655762,73.5492706298828,20.5595703125,40.4472198486328,6.08828973770142,20.6104164123535,69.1933364868164,74.2098541259766,26.7026710510254
2975,21.8661956787109,65.7544403076172,16.0283184051514,41.6947441101074,6.56336736679077,20.4518699645996,53.3453636169434,69.8110656738281,21.5112323760986
2977,22.3960762023926,48.4192543029785,9.04677486419678,32.082691192627,5.26212120056152,19.3159275054932,39.5698127746582,63.2510681152344,17.4705715179443
2979,21.9742050170898,34.3732109069824,3.79371190071106,22.3749179840088,2.93587350845337,12.1290760040283,40.1201858520508,46.6238975524902,12.8674459457397
2981,6.00381469726563,33.053596496582,11.2042665481567,10.2590436935425,-0.00174956326372921,6.25699472427368,45.4580268859863,56.5005340576172,5.52751016616821
2983,-0.433473885059357,22.2446022033691,16.4706325531006,21.0382595062256,0.0741502791643143,5.96208333969116,44.3402290344238,49.8802909851074,7.57093524932861
2985,4.81131076812744,22.8236999511719,12.0999097824097,32.0581283569336,-5.01002788543701,8.80026817321777,37.383731842041,28.2952842712402,9.34987640380859
2987,11.3007202148438,-4.91212844848633,19.151346206665,21.8179416656494,-0.258481651544571,2.57813787460327,36.7750053405762,31.0372581481934,5.67263889312744
2989,-13.0553951263428,3.53692317008972,36.6708488464355,2.84091567993164,23.2916889190674,-1.63410544395447,25.0218696594238,-6.24973678588867,12.7171640396118
2991,-21.1991882324219,-23.8061466217041,29.8302688598633,3.68649196624756,43.4509963989258,9.32641887664795,34.1519432067871,-34.4973487854004,-3.31530952453613
2993,-32.8156356811523,-0.64436262845993,-18.8290920257568,5.93437147140503,42.8207168579102,-1.7721836566925,3.04091477394104,-27.2510681152344,15.7070684432983
