X value [cm⁻¹],IR Spectrum 17/O-PTIR (mV) [],IR Spectrum 16/O-PTIR (mV) [],IR Spectrum 15/O-PTIR (mV) [],IR Spectrum 3/O-PTIR (mV) [],IR Spectrum 8/O-PTIR (mV) [],IR Spectrum 10/O-PTIR (mV) [],IR Spectrum 11/O-PTIR (mV) [],IR Spectrum 6/O-PTIR (mV) [],IR Spectrum 4/O-PTIR (mV) []
1791,31.4377899169922,46.9162712097168,41.8574523925781,46.0565910339355,15.8397960662842,14.1043434143066,62.82861328125,121.848762512207,26.5702018737793
1793,30.887321472168,41.951847076416,38.3427543640137,41.3165626525879,16.8096904754639,16.8810157775879,56.3685073852539,113.294586181641,25.5212097167969
1795,28.0284023284912,40.3297119140625,35.459644317627,37.8458557128906,17.1509704589844,16.8679370880127,51.5968360900879,104.187347412109,23.0827140808105
1797,26.7250576019287,38.5748863220215,32.563606262207,34.6255836486816,14.423433303833,13.0941038131714,48.3356781005859,100.828002929688,21.1395263671875
1799,26.8688468933105,37.5267944335938,27.1230888366699,33.4426651000977,12.247088432312,9.61270999908447,42.5661392211914,101.155158996582,19.6869449615479
2687,24.6330471038818,36.0823097229004,24.3397903442383,29.9766807556152,10.6920948028564,9.20493412017822,38.7497596740723,93.8042831420898,20.9363842010498
2689,20.4704647064209,33.3929748535156,19.1578731536865,23.5237483978271,7.79702425003052,8.44574165344238,31.6444625854492,80.1184844970703,23.2625751495361
2691,10.0045194625854,26.631217956543,6.12903451919556,7.2992057800293,0.517978668212891,6.53691148757935,13.7796859741211,45.7084503173828,29.1112957000732
2693,12.8992490768433,28.1464328765869,6.18556833267212,15.3277244567871,1.81803917884827,8.68756294250488,12.2005710601807,45.736442565918,14.827262878418
2695,8.85441398620605,33.5320320129395,2.27297425270081,25.343786239624,3.71643018722534,12.5452070236206,12.4623937606812,40.3299140930176,16.5550289154053
2697,14.5166988372803,36.0460357666016,1.33115017414093,25.5512847900391,1.7121673822403,6.59555339813232,10.0726890563965,51.8339004516602,19.0229969024658
2699,11.7874155044556,31.6993846893311,5.99635553359985,25.2848682403564,6.85714912414551,10.5296154022217,14.6038885116577,54.1857833862305,18.2103843688965
2701,11.4001741409302,30.7118320465088,10.5868434906006,26.0370998382568,7.96640348434448,9.08886432647705,18.7446365356445,54.7310333251953,24.2553329467773
2703,10.8675355911255,35.3092422485352,9.38909721374512,26.5911560058594,7.40374851226807,10.1635646820068,18.6610546112061,51.8890800476074,26.6985626220703
2705,9.40114784240723,34.0823936462402,9.61098480224609,25.4233016967773,10.9959774017334,15.5317230224609,23.7320728302002,54.7565765380859,28.5435523986816
2707,7.18256330490112,36.3568420410156,7.8183536529541,23.1977577209473,12.504807472229,14.2019910812378,25.0290641784668,54.1412353515625,31.2207355499268
2709,9.11060523986816,39.345630645752,9.78111362457275,27.2028045654297,12.351845741272,12.2492265701294,23.5867481231689,58.0498809814453,33.8389549255371
2711,9.98040866851807,40.0322875976563,12.6826028823853,27.5540580749512,9.96132850646973,10.5477714538574,22.3279132843018,60.6796989440918,30.2127704620361
2713,13.1641626358032,38.8566932678223,15.2844934463501,29.2407188415527,10.8299179077148,11.7577419281006,23.6109504699707,64.8741226196289,29.2689208984375
2715,16.7949371337891,37.4580993652344,12.9226875305176,29.5266342163086,13.0070924758911,12.9226570129395,27.840576171875,64.8090362548828,31.2280921936035
2717,14.1418724060059,39.4003715515137,12.8277950286865,30.8156661987305,11.4344158172607,13.1323347091675,26.5684833526611,67.7054061889648,31.9810791015625
2719,15.1009635925293,40.8195114135742,10.6225891113281,30.4533729553223,11.6464653015137,11.3788032531738,28.3444004058838,68.4067840576172,33.5612754821777
2721,18.7916049957275,42.7885589599609,10.6322202682495,29.4974899291992,12.9564781188965,12.947452545166,29.5174694061279,66.4359588623047,36.3984031677246
2723,17.4561214447021,41.943962097168,11.1849918365479,31.5108013153076,15.3617057800293,12.5598678588867,30.7151470184326,72.3383865356445,38.0550956726074
2725,17.3579616546631,43.5253410339355,13.1983804702759,31.0428333282471,15.404613494873,14.4616413116455,28.8720703125,75.8995056152344,36.9776420593262
2727,17.3634395599365,46.8044967651367,10.8382482528687,30.2740135192871,14.5182981491089,18.4161968231201,28.3830184936523,78.4081649780273,37.3713035583496
2729,16.9946479797363,47.8343925476074,10.6590023040771,29.9927387237549,13.0415964126587,17.1313934326172,27.8036670684814,77.4997863769531,37.4433708190918
2731,19.0645275115967,47.5940361022949,11.9636325836182,28.7554473876953,14.2217264175415,14.3690309524536,26.7475185394287,78.1723251342773,36.6576194763184
2733,17.0469284057617,45.9441337585449,13.7529964447021,30.0046863555908,15.9822492599487,13.2718381881714,27.9510192871094,83.2689208984375,36.2457008361816
2735,18.8704700469971,45.8885078430176,13.9329977035522,30.905424118042,15.9691171646118,14.048864364624,27.7155723571777,83.0177001953125,36.2317733764648
2737,17.7945346832275,46.4236297607422,14.9075880050659,32.0021896362305,15.7537660598755,15.5277795791626,28.4230899810791,79.9229736328125,36.940673828125
2739,17.3122749328613,45.6857757568359,14.9824705123901,31.3680248260498,16.6548557281494,16.2787780761719,29.3638668060303,79.5019683837891,35.4659118652344
2741,17.5917282104492,45.5305938720703,13.2988014221191,29.4245700836182,17.7550220489502,13.7292938232422,26.3556842803955,79.8075714111328,36.4430656433105
2743,17.8545589447021,45.5474472045898,12.7802762985229,29.8290424346924,15.7020645141602,14.1078052520752,24.5637073516846,77.4733657836914,39.7894897460938
2745,18.9654312133789,45.5654335021973,11.6260080337524,29.5731716156006,14.7535934448242,14.5361976623535,25.2168712615967,76.4905700683594,38.2262344360352
2747,18.760217666626,45.640064239502,12.5389986038208,29.0646800994873,14.9751472473145,14.363226890564,27.5964317321777,76.7827377319336,38.1777496337891
2749,19.5372161865234,44.4040222167969,13.5677795410156,31.9154071807861,14.4417705535889,13.6847772598267,29.67578125,77.3576202392578,41.7167663574219
2751,20.2231712341309,45.6532707214355,12.5772800445557,33.1531028747559,13.8644533157349,13.5313787460327,30.4130859375,78.6263809204102,43.2278861999512
2753,19.5112838745117,47.1960029602051,13.6123189926147,32.4096641540527,15.2973384857178,13.5789966583252,30.4429912567139,81.4645309448242,45.397876739502
2755,19.8887233734131,46.8645133972168,14.5171413421631,32.9094390869141,17.3684253692627,15.7216911315918,29.85768699646,83.2879257202148,45.5313606262207
2757,21.5977687835693,47.3906059265137,14.1102533340454,33.6357803344727,17.6085987091064,15.2733573913574,30.065299987793,85.3157806396484,46.9587211608887
2759,20.952600479126,47.4470138549805,15.031307220459,35.3544120788574,17.3069019317627,13.1920623779297,30.388355255127,84.3228912353516,48.9020881652832
2761,22.5949478149414,48.617073059082,14.9425897598267,35.4889450073242,18.2520866394043,14.4703464508057,30.0297756195068,86.2044830322266,50.7538871765137
2763,21.9388561248779,49.0497436523438,14.8271493911743,34.4091339111328,18.2720108032227,15.167106628418,29.3852233886719,91.2962265014648,52.1789512634277
2765,21.4123229980469,49.1109390258789,14.5399961471558,35.0599136352539,18.0875549316406,15.7007551193237,29.8976745605469,92.9282684326172,51.6244277954102
2767,22.8867511749268,50.5630187988281,13.9081678390503,36.2938003540039,18.1205825805664,15.990270614624,29.8208904266357,91.7717819213867,51.4351043701172
2769,25.0644836425781,51.3980140686035,13.884744644165,35.284782409668,18.0882091522217,15.0525178909302,30.9614791870117,93.611930847168,51.3576126098633
2771,24.7420291900635,51.3942832946777,14.7703943252563,36.3689422607422,18.2900352478027,16.5288543701172,33.2149085998535,95.6742782592773,51.5582733154297
2773,23.3066883087158,52.1324081420898,15.2170085906982,37.8719825744629,18.8938083648682,16.2408008575439,33.7879905700684,95.311882019043,53.0934181213379
2775,22.6189117431641,53.6597785949707,15.2930974960327,37.759895324707,19.2717685699463,15.8352746963501,35.4298248291016,93.9440307617188,52.5258407592773
